Datum tenaamstelling,Brandstof omschrijving,Kenteken
2011-09-15,Benzine,53827
2011-09-15,Diesel,6563
2011-09-16,LPG,374
2011-09-16,Benzine,53890
2011-09-16,Diesel,6571
2011-09-17,Benzine,53921
2011-09-17,Diesel,6572
2011-09-19,Diesel,6574
2011-09-19,Benzine,53941
2011-09-20,Diesel,6578
2011-09-20,Benzine,53967
2011-09-21,Diesel,6579
2011-09-21,Benzine,54007
2011-09-22,Benzine,54051
2011-09-22,Diesel,6582
2011-09-23,Diesel,6586
2011-09-23,Benzine,54113
2011-09-24,Diesel,6590
2011-09-24,Benzine,54149
2011-09-26,Diesel,6592
2011-09-26,Benzine,54174
2011-09-27,Benzine,54201
2011-09-27,Diesel,6597
2011-09-28,Diesel,6601
2011-09-28,Benzine,54240
2011-09-29,Benzine,54316
2011-09-29,Diesel,6613
2011-09-30,Benzine,54480
2011-09-30,Diesel,6632
2011-10-01,Benzine,54514
2011-10-01,Diesel,6633
2011-10-03,Diesel,6636
2011-10-03,Benzine,54534
2011-10-04,Diesel,6640
2011-10-04,Benzine,54573
2011-10-05,Diesel,6643
2011-10-05,Benzine,54604
2011-10-06,Benzine,54650
2011-10-06,Diesel,6650
2011-10-07,LPG,375
2011-10-07,Benzine,54708
2011-10-07,Diesel,6662
2011-10-08,Diesel,6664
2011-10-08,Benzine,54741
2011-10-10,Diesel,6668
2011-10-10,Benzine,54760
2011-10-11,Diesel,6672
2011-10-11,Benzine,54789
2011-10-12,Diesel,6674
2011-10-12,Benzine,54820
2011-10-13,Diesel,6677
2011-10-13,Benzine,54871
2011-10-14,Diesel,6686
2011-10-14,Benzine,54965
2011-10-15,Diesel,6689
2011-10-15,Benzine,55005
2011-10-17,Diesel,6694
2011-10-17,Benzine,55029
2011-10-18,Diesel,6699
2011-10-18,Benzine,55065
2011-10-19,Diesel,6703
2011-10-19,Benzine,55102
2011-10-20,Diesel,6710
2011-10-20,Benzine,55161
2011-10-21,Diesel,6720
2011-10-21,Benzine,55245
2011-10-22,Benzine,55279
2011-10-22,Diesel,6721
2011-10-24,Benzine,55320
2011-10-24,Diesel,6723
2011-10-25,Benzine,55368
2011-10-25,Diesel,6726
2011-10-26,Diesel,6733
2011-10-26,Benzine,55416
2011-10-26,LPG,376
2011-10-27,Benzine,55467
2011-10-27,Diesel,6737
2011-10-27,LPG,377
2011-10-28,Benzine,55583
2011-10-28,Diesel,6748
2011-10-29,Benzine,55629
2011-10-29,LPG,378
2011-10-29,Diesel,6751
2011-10-31,Benzine,55729
2011-10-31,Diesel,6780
2011-11-01,Diesel,6787
2011-11-01,Benzine,55766
2011-11-02,Diesel,6790
2011-11-02,Benzine,55794
2011-11-03,Benzine,55828
2011-11-03,Diesel,6799
2011-11-03,LPG,380
2011-11-04,Diesel,6807
2011-11-04,Benzine,55891
2011-11-04,LPG,381
2011-11-05,LPG,382
2011-11-05,Diesel,6808
2011-11-05,Benzine,55915
2011-11-07,Benzine,55937
2011-11-07,Diesel,6814
2011-11-08,Benzine,55964
2011-11-08,Diesel,6815
2011-11-09,Benzine,55989
2011-11-09,Diesel,6818
2011-11-10,Diesel,6825
2011-11-10,Benzine,56023
2011-11-11,Diesel,6832
2011-11-11,Benzine,56108
2011-11-12,Diesel,6834
2011-11-12,Benzine,56152
2011-11-14,Diesel,6837
2011-11-14,Benzine,56165
2011-11-15,Diesel,6845
2011-11-15,Benzine,56201
2011-11-16,LPG,383
2011-11-16,Benzine,56234
2011-11-16,Diesel,6849
2011-11-17,Diesel,6854
2011-11-17,Benzine,56267
2011-11-18,Benzine,56338
2011-11-18,Diesel,6869
2011-11-19,Benzine,56370
2011-11-19,LPG,384
2011-11-19,Diesel,6870
2011-11-20,Benzine,56371
2011-11-21,Benzine,56406
2011-11-21,Diesel,6875
2011-11-22,Benzine,56442
2011-11-22,LPG,385
2011-11-22,Diesel,6881
2011-11-23,Benzine,56477
2011-11-23,Diesel,6885
2011-11-24,Diesel,6891
2011-11-24,Benzine,56525
2011-11-25,Diesel,6908
2011-11-25,Benzine,56635
2011-11-26,Benzine,56679
2011-11-26,Diesel,6911
2011-11-28,Diesel,6915
2011-11-28,Benzine,56715
2011-11-29,Benzine,56768
2011-11-29,Diesel,6928
2011-11-30,Benzine,56869
2011-11-30,Diesel,6938
2011-12-01,Benzine,56906
2011-12-01,Diesel,6940
2011-12-02,Diesel,6947
2011-12-02,Benzine,56964
2011-12-02,LPG,386
2011-12-03,Diesel,6951
2011-12-03,Benzine,56996
2011-12-05,Diesel,6954
2011-12-05,Benzine,57015
2011-12-06,Diesel,6958
2011-12-06,Benzine,57040
2011-12-07,Diesel,6963
2011-12-07,Benzine,57078
2011-12-08,Diesel,6972
2011-12-08,Benzine,57117
2011-12-09,Benzine,57175
2011-12-09,Diesel,6976
2011-12-10,Diesel,6978
2011-12-10,Benzine,57204
2011-12-12,Diesel,6982
2011-12-12,Benzine,57227
2011-12-13,Diesel,6983
2011-12-13,Benzine,57253
2011-12-14,Benzine,57290
2011-12-14,Diesel,6989
2011-12-15,Benzine,57318
2011-12-15,Diesel,6994
2011-12-15,LPG,387
2011-12-16,Benzine,57398
2011-12-16,Diesel,7006
2011-12-17,Diesel,7010
2011-12-17,Benzine,57421
2011-12-19,Benzine,57444
2011-12-19,Diesel,7017
2011-12-20,Benzine,57474
2011-12-20,Diesel,7022
2011-12-21,Diesel,7025
2011-12-21,Benzine,57514
2011-12-22,Benzine,57551
2011-12-22,Diesel,7033
2011-12-23,Benzine,57616
2011-12-23,Diesel,7039
2011-12-24,Benzine,57644
2011-12-24,Diesel,7042
2011-12-27,Benzine,57707
2011-12-27,Diesel,7049
2011-12-28,Benzine,57708
2011-12-28,Diesel,7051
2011-12-29,Diesel,7054
2011-12-29,Benzine,57729
2011-12-30,Diesel,7063
2011-12-30,Benzine,57792
2011-12-31,Benzine,57819
2012-01-02,Benzine,57847
2012-01-02,Diesel,7073
2012-01-03,Benzine,57894
2012-01-03,LPG,388
2012-01-03,Diesel,7078
2012-01-04,Diesel,7083
2012-01-04,Benzine,57933
2012-01-05,Benzine,57987
2012-01-05,Diesel,7097
2012-01-06,Diesel,7112
2012-01-06,Benzine,58088
2012-01-07,LPG,390
2012-01-07,Benzine,58126
2012-01-07,Diesel,7116
2012-01-09,Diesel,7127
2012-01-09,Benzine,58167
2012-01-10,Diesel,7134
2012-01-10,Benzine,58214
2012-01-11,Benzine,58267
2012-01-11,Diesel,7136
2012-01-12,Benzine,58340
2012-01-12,Diesel,7143
2012-01-13,Diesel,7157
2012-01-13,Benzine,58424
2012-01-14,Diesel,7162
2012-01-14,Benzine,58477
2012-01-16,Diesel,7165
2012-01-16,Benzine,58509
2012-01-17,Benzine,58549
2012-01-17,Diesel,7171
2012-01-18,Benzine,58599
2012-01-18,Diesel,7177
2012-01-19,Benzine,58641
2012-01-19,Diesel,7194
2012-01-20,Benzine,58727
2012-01-20,LPG,391
2012-01-20,Diesel,7206
2012-01-21,Diesel,7212
2012-01-21,LPG,392
2012-01-21,Benzine,58779
2012-01-23,Benzine,58795
2012-01-23,Diesel,7213
2012-01-24,Diesel,7216
2012-01-24,Benzine,58838
2012-01-25,Diesel,7223
2012-01-25,Benzine,58887
2012-01-26,Diesel,7231
2012-01-26,Benzine,58936
2012-01-27,Benzine,59044
2012-01-27,Diesel,7243
2012-01-28,Diesel,7249
2012-01-28,Benzine,59083
2012-01-30,Benzine,59125
2012-01-30,Diesel,7254
2012-01-31,Benzine,59216
2012-01-31,Diesel,7271
2012-02-01,Benzine,59248
2012-02-01,Diesel,7278
2012-02-02,Diesel,7284
2012-02-02,Benzine,59295
2012-02-03,Diesel,7293
2012-02-03,Benzine,59366
2012-02-04,Benzine,59406
2012-02-04,Diesel,7295
2012-02-06,Benzine,59438
2012-02-06,Diesel,7301
2012-02-07,Diesel,7306
2012-02-07,Benzine,59473
2012-02-08,Benzine,59520
2012-02-08,Diesel,7312
2012-02-09,Benzine,59555
2012-02-09,Diesel,7316
2012-02-10,Benzine,59625
2012-02-10,Diesel,7326
2012-02-11,Benzine,59658
2012-02-11,Diesel,7333
2012-02-13,Benzine,59685
2012-02-13,Diesel,7340
2012-02-14,Benzine,59711
2012-02-14,Diesel,7349
2012-02-15,Diesel,7355
2012-02-15,Benzine,59748
2012-02-16,Diesel,7361
2012-02-16,Benzine,59789
2012-02-17,Diesel,7369
2012-02-17,Benzine,59877
2012-02-18,Diesel,7375
2012-02-18,Benzine,59913
2012-02-20,Diesel,7379
2012-02-20,Benzine,59941
2012-02-21,Benzine,59979
2012-02-21,Diesel,7383
2012-02-22,Benzine,60023
2012-02-22,Diesel,7386
2012-02-23,Benzine,60069
2012-02-23,Diesel,7393
2012-02-24,Diesel,7402
2012-02-24,Benzine,60150
2012-02-24,Elektriciteit,5
2012-02-25,Diesel,7405
2012-02-25,Benzine,60189
2012-02-27,Benzine,60223
2012-02-27,Diesel,7417
2012-02-28,Diesel,7426
2012-02-28,Benzine,60274
2012-02-29,Benzine,60398
2012-02-29,Diesel,7452
2012-02-29,LPG,393
2012-03-01,Benzine,60443
2012-03-01,Diesel,7453
2012-03-02,Diesel,7466
2012-03-02,Benzine,60501
2012-03-03,Benzine,60535
2012-03-03,Diesel,7469
2012-03-05,Diesel,7472
2012-03-05,Benzine,60566
2012-03-06,Benzine,60599
2012-03-06,Diesel,7476
2012-03-07,Diesel,7482
2012-03-07,Benzine,60642
2012-03-08,Diesel,7494
2012-03-08,Benzine,60688
2012-03-09,Diesel,7506
2012-03-09,Benzine,60763
2012-03-09,LPG,394
2012-03-10,Diesel,7509
2012-03-10,LPG,395
2012-03-10,Benzine,60812
2012-03-12,Diesel,7519
2012-03-12,Benzine,60848
2012-03-13,Benzine,60879
2012-03-13,Diesel,7523
2012-03-14,Diesel,7530
2012-03-14,Benzine,60928
2012-03-15,LPG,396
2012-03-15,Diesel,7537
2012-03-15,Benzine,60979
2012-03-16,Diesel,7548
2012-03-16,LPG,397
2012-03-16,Benzine,61072
2012-03-17,Diesel,7552
2012-03-17,Benzine,61113
2012-03-19,Diesel,7559
2012-03-19,LPG,398
2012-03-19,Benzine,61144
2012-03-20,Benzine,61182
2012-03-20,Diesel,7567
2012-03-21,Benzine,61227
2012-03-21,Diesel,7574
2012-03-22,Diesel,7583
2012-03-22,LPG,399
2012-03-22,Benzine,61271
2012-03-23,Benzine,61351
2012-03-23,Diesel,7594
2012-03-24,Benzine,61390
2012-03-24,Diesel,7596
2012-03-26,Benzine,61420
2012-03-26,Diesel,7601
2012-03-27,Benzine,61451
2012-03-27,Diesel,7606
2012-03-28,Diesel,7613
2012-03-28,Benzine,61489
2012-03-29,Diesel,7622
2012-03-29,Benzine,61554
2012-03-30,LPG,401
2012-03-30,Diesel,7642
2012-03-30,Benzine,61732
2012-03-31,Elektriciteit,6
2012-03-31,Benzine,61791
2012-03-31,Diesel,7646
2012-04-02,Benzine,61819
2012-04-02,Diesel,7652
2012-04-03,Diesel,7654
2012-04-03,Benzine,61859
2012-04-04,LPG,402
2012-04-04,Diesel,7661
2012-04-04,Benzine,61897
2012-04-05,Diesel,7671
2012-04-05,Benzine,61940
2012-04-05,LPG,403
2012-04-06,Benzine,62009
2012-04-06,Diesel,7679
2012-04-07,Benzine,62043
2012-04-07,Diesel,7681
2012-04-10,Benzine,62070
2012-04-10,Diesel,7687
2012-04-11,Benzine,62106
2012-04-11,Diesel,7691
2012-04-12,Benzine,62150
2012-04-12,Diesel,7693
2012-04-13,Benzine,62222
2012-04-13,Diesel,7702
2012-04-14,Benzine,62269
2012-04-14,Diesel,7709
2012-04-16,Benzine,62296
2012-04-16,Diesel,7717
2012-04-17,Benzine,62325
2012-04-17,Diesel,7721
2012-04-18,Diesel,7725
2012-04-18,Benzine,62364
2012-04-19,Benzine,62419
2012-04-19,LPG,404
2012-04-19,Diesel,7728
2012-04-20,Diesel,7736
2012-04-20,LPG,405
2012-04-20,Benzine,62515
2012-04-21,Diesel,7742
2012-04-21,Benzine,62556
2012-04-23,Benzine,62595
2012-04-23,LPG,406
2012-04-23,Diesel,7753
2012-04-24,Diesel,7754
2012-04-24,Benzine,62632
2012-04-25,Diesel,7765
2012-04-25,Benzine,62685
2012-04-26,Benzine,62774
2012-04-26,LPG,407
2012-04-26,Diesel,7772
2012-04-27,LPG,408
2012-04-27,Benzine,62902
2012-04-27,Diesel,7786
2012-04-27,Elektriciteit,7
2012-04-28,Benzine,62966
2012-04-28,Diesel,7790
2012-04-28,Elektriciteit,8
2012-05-01,Benzine,62989
2012-05-01,Diesel,7797
2012-05-02,Benzine,63025
2012-05-02,Diesel,7804
2012-05-03,Benzine,63052
2012-05-03,Diesel,7809
2012-05-04,Diesel,7821
2012-05-04,Benzine,63114
2012-05-05,Diesel,7824
2012-05-05,Benzine,63139
2012-05-07,Diesel,7832
2012-05-07,Benzine,63171
2012-05-08,Benzine,63234
2012-05-08,Diesel,7840
2012-05-09,Diesel,7848
2012-05-09,Benzine,63262
2012-05-10,Diesel,7858
2012-05-10,Benzine,63299
2012-05-11,Diesel,7874
2012-05-11,Benzine,63374
2012-05-12,Benzine,63407
2012-05-12,Diesel,7878
2012-05-14,Benzine,63433
2012-05-14,Diesel,7884
2012-05-15,Benzine,63468
2012-05-15,Diesel,7890
2012-05-16,Benzine,63520
2012-05-16,Diesel,7902
2012-05-18,Benzine,63590
2012-05-18,LPG,410
2012-05-18,Diesel,7912
2012-05-19,Benzine,63613
2012-05-19,Diesel,7915
2012-05-21,Diesel,7919
2012-05-21,Benzine,63643
2012-05-22,Diesel,7924
2012-05-22,Benzine,63681
2012-05-23,Diesel,7925
2012-05-23,Benzine,63714
2012-05-23,LPG,411
2012-05-24,Diesel,7933
2012-05-24,Benzine,63756
2012-05-25,Diesel,7956
2012-05-25,Benzine,63865
2012-05-26,Benzine,63914
2012-05-26,Diesel,7962
2012-05-29,Benzine,63952
2012-05-29,Diesel,7971
2012-05-30,Benzine,64008
2012-05-30,Diesel,7992
2012-05-30,LPG,412
2012-05-31,Benzine,64159
2012-05-31,Diesel,8016
2012-05-31,Elektriciteit,9
2012-06-01,Diesel,8022
2012-06-01,Benzine,64208
2012-06-02,Diesel,8025
2012-06-02,Benzine,64235
2012-06-04,Benzine,64269
2012-06-04,Diesel,8033
2012-06-05,Benzine,64303
2012-06-05,Diesel,8037
2012-06-06,Diesel,8042
2012-06-06,Elektriciteit,10
2012-06-06,Benzine,64346
2012-06-07,Diesel,8054
2012-06-07,Benzine,64389
2012-06-08,Diesel,8064
2012-06-08,Benzine,64470
2012-06-08,Elektriciteit,11
2012-06-09,Benzine,64518
2012-06-09,Diesel,8072
2012-06-11,Benzine,64545
2012-06-11,Diesel,8079
2012-06-12,Diesel,8090
2012-06-12,Benzine,64588
2012-06-13,Benzine,64628
2012-06-13,Diesel,8099
2012-06-14,Benzine,64685
2012-06-14,LPG,413
2012-06-14,Diesel,8115
2012-06-15,LPG,414
2012-06-15,Diesel,8137
2012-06-15,Benzine,64778
2012-06-16,Diesel,8144
2012-06-16,Benzine,64813
2012-06-18,Diesel,8149
2012-06-18,Benzine,64846
2012-06-19,Diesel,8159
2012-06-19,Benzine,64872
2012-06-20,Benzine,64937
2012-06-20,Diesel,8163
2012-06-21,Diesel,8171
2012-06-21,Benzine,65005
2012-06-22,LPG,416
2012-06-22,Diesel,8186
2012-06-22,Benzine,65109
2012-06-22,Elektriciteit,13
2012-06-23,Benzine,65169
2012-06-23,Diesel,8194
2012-06-25,Benzine,65204
2012-06-25,LPG,418
2012-06-25,Diesel,8206
2012-06-26,Benzine,65250
2012-06-26,LPG,420
2012-06-26,Diesel,8215
2012-06-27,Diesel,8233
2012-06-27,Benzine,65319
2012-06-28,Benzine,65390
2012-06-28,Diesel,8251
2012-06-29,Diesel,8286
2012-06-29,Benzine,65569
2012-06-30,Diesel,8295
2012-06-30,Benzine,65621
2012-06-30,LPG,422
2012-07-02,Diesel,8301
2012-07-02,Benzine,65649
2012-07-03,Diesel,8304
2012-07-03,LPG,423
2012-07-03,Benzine,65678
2012-07-04,Diesel,8313
2012-07-04,Benzine,65729
2012-07-05,Diesel,8325
2012-07-05,LPG,424
2012-07-05,Benzine,65780
2012-07-06,Benzine,65864
2012-07-06,Diesel,8336
2012-07-07,Benzine,65900
2012-07-07,Diesel,8338
2012-07-08,Benzine,65901
2012-07-09,Benzine,65933
2012-07-09,Elektriciteit,14
2012-07-09,Diesel,8346
2012-07-10,Benzine,65962
2012-07-10,Diesel,8354
2012-07-11,Benzine,66010
2012-07-11,Diesel,8365
2012-07-12,Diesel,8381
2012-07-12,Benzine,66066
2012-07-13,Benzine,66134
2012-07-13,LPG,425
2012-07-13,Diesel,8402
2012-07-14,Diesel,8405
2012-07-14,LPG,426
2012-07-14,Benzine,66164
2012-07-16,Diesel,8415
2012-07-16,Benzine,66196
2012-07-17,Benzine,66226
2012-07-17,Diesel,8426
2012-07-18,Diesel,8430
2012-07-18,Benzine,66273
2012-07-19,Benzine,66315
2012-07-19,Diesel,8436
2012-07-20,Benzine,66382
2012-07-20,Diesel,8452
2012-07-21,Benzine,66426
2012-07-21,Diesel,8454
2012-07-23,Diesel,8461
2012-07-23,Benzine,66470
2012-07-24,Diesel,8468
2012-07-24,Benzine,66496
2012-07-25,Benzine,66537
2012-07-25,Diesel,8483
2012-07-26,Diesel,8494
2012-07-26,Benzine,66568
2012-07-27,Benzine,66649
2012-07-27,Diesel,8499
2012-07-28,Benzine,66682
2012-07-28,Diesel,8504
2012-07-30,Diesel,8509
2012-07-30,Benzine,66722
2012-07-31,Diesel,8522
2012-07-31,Benzine,66798
2012-08-01,Diesel,8526
2012-08-01,Benzine,66841
2012-08-02,Diesel,8533
2012-08-02,Benzine,66880
2012-08-03,Diesel,8544
2012-08-03,Benzine,66945
2012-08-04,Diesel,8545
2012-08-04,Benzine,66967
2012-08-06,Diesel,8549
2012-08-06,Benzine,67003
2012-08-07,Benzine,67039
2012-08-07,Diesel,8555
2012-08-08,LPG,427
2012-08-08,Diesel,8566
2012-08-08,Benzine,67088
2012-08-09,Benzine,67128
2012-08-09,Diesel,8572
2012-08-10,Benzine,67194
2012-08-10,Diesel,8581
2012-08-11,Diesel,8587
2012-08-11,Benzine,67225
2012-08-13,Benzine,67259
2012-08-13,LPG,428
2012-08-13,Elektriciteit,15
2012-08-13,Diesel,8596
2012-08-14,Diesel,8603
2012-08-14,Benzine,67291
2012-08-15,Diesel,8605
2012-08-15,Benzine,67348
2012-08-16,Diesel,8617
2012-08-16,Benzine,67401
2012-08-17,Benzine,67489
2012-08-17,Diesel,8629
2012-08-18,Benzine,67519
2012-08-18,Diesel,8633
2012-08-20,Benzine,67554
2012-08-20,Diesel,8637
2012-08-21,Benzine,67592
2012-08-21,LPG,429
2012-08-21,Diesel,8640
2012-08-22,Benzine,67624
2012-08-22,Diesel,8643
2012-08-23,Diesel,8650
2012-08-23,Benzine,67666
2012-08-24,Diesel,8660
2012-08-24,Benzine,67758
2012-08-24,LPG,430
2012-08-25,Benzine,67793
2012-08-25,Diesel,8665
2012-08-26,Benzine,67794
2012-08-26,Diesel,8666
2012-08-27,Benzine,67822
2012-08-27,Diesel,8670
2012-08-28,Benzine,67857
2012-08-28,Diesel,8682
2012-08-29,Benzine,67911
2012-08-29,Diesel,8690
2012-08-30,Benzine,67973
2012-08-30,Diesel,8697
2012-08-31,Diesel,8708
2012-08-31,Benzine,68071
2012-09-01,Diesel,8710
2012-09-01,Benzine,68114
2012-09-03,Diesel,8712
2012-09-03,Benzine,68144
2012-09-03,LPG,431
2012-09-04,LPG,432
2012-09-04,Diesel,8715
2012-09-04,Benzine,68178
2012-09-05,LPG,433
2012-09-05,Benzine,68218
2012-09-05,Diesel,8720
2012-09-06,Diesel,8728
2012-09-06,LPG,435
2012-09-06,Benzine,68274
2012-09-07,Elektriciteit,16
2012-09-07,LPG,437
2012-09-07,Diesel,8731
2012-09-07,Benzine,68362
2012-09-08,Benzine,68392
2012-09-08,LPG,439
2012-09-08,Diesel,8736
2012-09-10,Diesel,8743
2012-09-10,Benzine,68423
2012-09-11,Diesel,8745
2012-09-11,Benzine,68455
2012-09-12,Diesel,8749
2012-09-12,LPG,440
2012-09-12,Benzine,68505
2012-09-13,Benzine,68561
2012-09-13,Elektriciteit,17
2012-09-13,Diesel,8758
2012-09-14,Diesel,8766
2012-09-14,Benzine,68642
2012-09-15,Diesel,8771
2012-09-15,Benzine,68681
2012-09-15,LPG,441
2012-09-16,Benzine,68682
2012-09-17,Diesel,8777
2012-09-17,Benzine,68710
2012-09-18,Diesel,8787
2012-09-18,Benzine,68744
2012-09-19,Diesel,8791
2012-09-19,Benzine,68799
2012-09-20,Benzine,68866
2012-09-20,Diesel,8802
2012-09-21,LPG,442
2012-09-21,Benzine,68959
2012-09-21,Diesel,8818
2012-09-22,Benzine,69003
2012-09-22,Diesel,8820
2012-09-24,Benzine,69040
2012-09-24,Diesel,8826
2012-09-25,Diesel,8829
2012-09-25,Benzine,69087
2012-09-26,Diesel,8838
2012-09-26,Benzine,69134
2012-09-27,Diesel,8859
2012-09-27,Benzine,69209
2012-09-27,LPG,444
2012-09-28,Diesel,8899
2012-09-28,Benzine,69459
2012-09-29,Benzine,69533
2012-09-29,Diesel,8904
2012-10-01,Benzine,69563
2012-10-01,Diesel,8913
2012-10-02,Diesel,8918
2012-10-02,Benzine,69591
2012-10-03,Benzine,69634
2012-10-03,Diesel,8923
2012-10-04,Benzine,69678
2012-10-04,Diesel,8929
2012-10-05,Benzine,69755
2012-10-05,Diesel,8941
2012-10-06,Diesel,8944
2012-10-06,Benzine,69791
2012-10-08,Benzine,69824
2012-10-08,Diesel,8948
2012-10-09,Diesel,8952
2012-10-09,Benzine,69847
2012-10-10,LPG,445
2012-10-10,Benzine,69890
2012-10-10,Diesel,8959
2012-10-11,Diesel,8968
2012-10-11,Benzine,69939
2012-10-12,Diesel,8976
2012-10-12,Benzine,70034
2012-10-13,Diesel,8981
2012-10-13,Benzine,70070
2012-10-15,Diesel,8992
2012-10-15,Benzine,70094
2012-10-16,Diesel,8995
2012-10-16,Benzine,70121
2012-10-17,Benzine,70152
2012-10-17,Diesel,9003
2012-10-18,Benzine,70202
2012-10-18,LPG,446
2012-10-18,Diesel,9013
2012-10-19,Benzine,70287
2012-10-19,Diesel,9020
2012-10-20,Diesel,9022
2012-10-20,Benzine,70329
2012-10-22,Diesel,9024
2012-10-22,Benzine,70363
2012-10-23,Benzine,70394
2012-10-23,Diesel,9026
2012-10-24,Benzine,70432
2012-10-24,Diesel,9033
2012-10-24,LPG,447
2012-10-25,Diesel,9042
2012-10-25,LPG,448
2012-10-25,Benzine,70469
2012-10-26,Benzine,70546
2012-10-26,LPG,449
2012-10-26,Diesel,9060
2012-10-27,Diesel,9064
2012-10-27,LPG,451
2012-10-27,Benzine,70596
2012-10-29,Diesel,9070
2012-10-29,Benzine,70633
2012-10-30,Benzine,70681
2012-10-30,Diesel,9085
2012-10-31,Diesel,9099
2012-10-31,Benzine,70774
2012-11-01,Diesel,9109
2012-11-01,Benzine,70813
2012-11-02,Diesel,9124
2012-11-02,Benzine,70884
2012-11-02,LPG,453
2012-11-03,Diesel,9127
2012-11-03,Benzine,70921
2012-11-05,LPG,454
2012-11-05,Diesel,9131
2012-11-05,Benzine,70948
2012-11-06,Diesel,9136
2012-11-06,Benzine,70987
2012-11-07,Benzine,71030
2012-11-07,Diesel,9141
2012-11-07,LPG,455
2012-11-08,Diesel,9147
2012-11-08,Benzine,71085
2012-11-09,Benzine,71174
2012-11-09,Diesel,9159
2012-11-09,LPG,456
2012-11-10,Diesel,9163
2012-11-10,Benzine,71209
2012-11-12,Diesel,9167
2012-11-12,LPG,457
2012-11-12,Benzine,71240
2012-11-13,LPG,458
2012-11-13,Diesel,9171
2012-11-13,Benzine,71279
2012-11-14,Benzine,71305
2012-11-14,Diesel,9172
2012-11-14,LPG,459
2012-11-15,Benzine,71345
2012-11-15,Diesel,9182
2012-11-16,Diesel,9200
2012-11-16,Benzine,71423
2012-11-17,Benzine,71463
2012-11-17,Diesel,9203
2012-11-18,Benzine,71465
2012-11-19,Benzine,71494
2012-11-19,Diesel,9207
2012-11-20,LPG,461
2012-11-20,Benzine,71519
2012-11-20,Diesel,9212
2012-11-21,Diesel,9223
2012-11-21,Elektriciteit,18
2012-11-21,Benzine,71561
2012-11-22,Benzine,71600
2012-11-22,Diesel,9232
2012-11-23,Diesel,9246
2012-11-23,Elektriciteit,20
2012-11-23,Benzine,71702
2012-11-24,Diesel,9250
2012-11-24,Benzine,71741
2012-11-26,Diesel,9258
2012-11-26,Benzine,71769
2012-11-27,Benzine,71806
2012-11-27,Diesel,9261
2012-11-28,Diesel,9268
2012-11-28,Benzine,71859
2012-11-29,LPG,462
2012-11-29,Diesel,9276
2012-11-29,Benzine,71914
2012-11-30,Diesel,9291
2012-11-30,LPG,463
2012-11-30,Benzine,72022
2012-11-30,Elektriciteit,21
2012-12-01,Diesel,9293
2012-12-01,LPG,464
2012-12-01,Benzine,72054
2012-12-03,Benzine,72082
2012-12-03,Diesel,9295
2012-12-04,Diesel,9297
2012-12-04,Benzine,72112
2012-12-05,Diesel,9302
2012-12-05,Benzine,72150
2012-12-06,Diesel,9309
2012-12-06,Benzine,72192
2012-12-07,Diesel,9320
2012-12-07,Benzine,72254
2012-12-08,LPG,465
2012-12-08,Diesel,9322
2012-12-08,Benzine,72303
2012-12-10,Benzine,72330
2012-12-10,Diesel,9326
2012-12-11,LPG,466
2012-12-11,Benzine,72360
2012-12-11,Diesel,9327
2012-12-12,Diesel,9332
2012-12-12,LPG,467
2012-12-12,Benzine,72394
2012-12-13,Diesel,9333
2012-12-13,Benzine,72429
2012-12-14,Benzine,72490
2012-12-14,Diesel,9352
2012-12-15,Benzine,72527
2012-12-15,Diesel,9358
2012-12-17,Diesel,9366
2012-12-17,Benzine,72552
2012-12-18,Diesel,9374
2012-12-18,Benzine,72579
2012-12-19,Benzine,72619
2012-12-19,Diesel,9381
2012-12-19,LPG,468
2012-12-20,Diesel,9392
2012-12-20,Benzine,72656
2012-12-21,Diesel,9400
2012-12-21,Benzine,72730
2012-12-22,Benzine,72765
2012-12-22,Diesel,9403
2012-12-24,Benzine,72798
2012-12-24,Diesel,9408
2012-12-27,Diesel,9418
2012-12-27,Benzine,72834
2012-12-28,Diesel,9426
2012-12-28,Benzine,72897
2012-12-29,Diesel,9429
2012-12-29,Benzine,72924
2012-12-31,Diesel,9440
2012-12-31,Benzine,72967
2012-12-31,LPG,469
2013-01-02,Diesel,9454
2013-01-02,Benzine,73016
2013-01-02,LPG,470
2013-01-03,Diesel,9471
2013-01-03,Benzine,73101
2013-01-03,Elektriciteit,22
2013-01-04,Diesel,9482
2013-01-04,Benzine,73230
2013-01-04,Elektriciteit,23
2013-01-05,Diesel,9491
2013-01-05,Benzine,73301
2013-01-05,LPG,471
2013-01-07,Diesel,9501
2013-01-07,Benzine,73359
2013-01-08,Diesel,9510
2013-01-08,Benzine,73415
2013-01-09,Benzine,73493
2013-01-09,Diesel,9523
2013-01-10,Benzine,73569
2013-01-10,Diesel,9537
2013-01-11,Diesel,9565
2013-01-11,Benzine,73680
2013-01-12,Diesel,9575
2013-01-12,Benzine,73747
2013-01-14,Diesel,9584
2013-01-14,Benzine,73787
2013-01-15,Diesel,9590
2013-01-15,Benzine,73833
2013-01-16,Benzine,73882
2013-01-16,Diesel,9600
2013-01-17,Diesel,9615
2013-01-17,Benzine,73944
2013-01-18,Diesel,9636
2013-01-18,Elektriciteit,24
2013-01-18,Benzine,74041
2013-01-19,Diesel,9642
2013-01-19,Benzine,74085
2013-01-21,Diesel,9654
2013-01-21,Benzine,74119
2013-01-22,Benzine,74156
2013-01-22,Diesel,9663
