Datum tenaamstelling,Brandstof omschrijving,Kenteken
2015-04-14,Benzine,99057
2015-04-14,LPG,1100
2015-04-15,Benzine,99138
2015-04-15,Elektriciteit,375
2015-04-15,Diesel,23778
2015-04-16,Benzine,99216
2015-04-16,Diesel,23808
2015-04-17,LPG,1101
2015-04-17,Diesel,23848
2015-04-17,Benzine,99342
2015-04-18,Diesel,23874
2015-04-18,Benzine,99401
2015-04-19,Benzine,99402
2015-04-20,Diesel,23885
2015-04-20,Benzine,99456
2015-04-21,Diesel,23914
2015-04-21,Benzine,99519
2015-04-22,Benzine,99593
2015-04-22,Diesel,23938
2015-04-23,Benzine,99672
2015-04-23,Diesel,23965
2015-04-24,Elektriciteit,376
2015-04-24,Diesel,24006
2015-04-24,Benzine,99804
2015-04-25,Benzine,99872
2015-04-25,Alcohol,128
2015-04-25,Diesel,24024
2015-04-26,Diesel,24025
2015-04-26,Benzine,99873
2015-04-27,Diesel,24026
2015-04-28,Benzine,99927
2015-04-28,Elektriciteit,377
2015-04-28,Diesel,24050
2015-04-28,LPG,1102
2015-04-28,Alcohol,129
2015-04-29,Benzine,100006
2015-04-29,Diesel,24079
2015-04-29,Elektriciteit,378
2015-04-30,Diesel,24127
2015-04-30,LPG,1103
2015-04-30,Benzine,100102
2015-04-30,Elektriciteit,379
2015-05-01,Diesel,24171
2015-05-01,Benzine,100228
2015-05-02,Benzine,100294
2015-05-02,Diesel,24187
2015-05-03,Benzine,100296
2015-05-04,Benzine,100338
2015-05-04,Diesel,24207
2015-05-04,Alcohol,130
2015-05-05,LPG,1104
2015-05-05,Benzine,100369
2015-05-05,Diesel,24215
2015-05-06,Diesel,24235
2015-05-06,Benzine,100432
2015-05-06,LPG,1105
2015-05-07,Diesel,24264
2015-05-07,Benzine,100530
2015-05-08,Diesel,24318
2015-05-08,Elektriciteit,380
2015-05-08,Benzine,100628
2015-05-09,Diesel,24329
2015-05-09,Benzine,100704
2015-05-09,LPG,1107
2015-05-11,Diesel,24344
2015-05-11,Benzine,100750
2015-05-12,Benzine,100799
2015-05-12,LPG,1108
2015-05-12,Diesel,24373
2015-05-13,Benzine,100874
2015-05-13,Diesel,24399
2015-05-13,LPG,1109
2015-05-14,Benzine,100881
2015-05-14,Diesel,24400
2015-05-15,LPG,1113
2015-05-15,Benzine,101010
2015-05-15,Diesel,24437
2015-05-16,Benzine,101059
2015-05-16,Diesel,24449
2015-05-17,Diesel,24450
2015-05-18,LPG,1114
2015-05-18,Benzine,101108
2015-05-18,Diesel,24480
2015-05-19,LPG,1115
2015-05-19,Benzine,101157
2015-05-19,Diesel,24501
2015-05-20,Benzine,101226
2015-05-20,Diesel,24526
2015-05-21,Benzine,101296
2015-05-21,LPG,1116
2015-05-21,Diesel,24561
2015-05-22,Diesel,24610
2015-05-22,Benzine,101436
2015-05-23,Benzine,101505
2015-05-23,LPG,1117
2015-05-23,Diesel,24622
2015-05-25,Benzine,101509
2015-05-25,LPG,1118
2015-05-26,Diesel,24661
2015-05-26,Benzine,101562
2015-05-27,Benzine,101641
2015-05-27,Diesel,24694
2015-05-28,Diesel,24738
2015-05-28,Benzine,101727
2015-05-29,Diesel,24781
2015-05-29,Elektriciteit,383
2015-05-29,LPG,1120
2015-05-29,Benzine,101853
2015-05-29,Alcohol,131
2015-05-30,Benzine,101940
2015-05-30,Diesel,24801
2015-05-31,Benzine,101942
2015-06-01,Benzine,101977
2015-06-01,Diesel,24821
2015-06-02,Elektriciteit,390
2015-06-02,Benzine,102023
2015-06-02,Diesel,24846
2015-06-02,Alcohol,132
2015-06-02,LPG,1121
2015-06-03,Diesel,24874
2015-06-03,Benzine,102075
2015-06-04,Diesel,24902
2015-06-04,LPG,1122
2015-06-04,Benzine,102142
2015-06-05,Diesel,24943
2015-06-05,Benzine,102263
2015-06-06,LPG,1124
2015-06-06,Diesel,24956
2015-06-06,Benzine,102361
2015-06-08,Diesel,24969
2015-06-08,Benzine,102406
2015-06-09,Benzine,102470
2015-06-09,Diesel,24991
2015-06-10,Benzine,102538
2015-06-10,Elektriciteit,391
2015-06-10,Diesel,25024
2015-06-10,LPG,1125
2015-06-11,Diesel,25059
2015-06-11,Benzine,102614
2015-06-12,Diesel,25111
2015-06-12,Benzine,102749
2015-06-13,Benzine,102831
2015-06-13,Diesel,25127
2015-06-14,Diesel,25128
2015-06-14,Benzine,102832
2015-06-15,LPG,1126
2015-06-15,Benzine,102897
2015-06-15,Diesel,25145
2015-06-16,Benzine,102951
2015-06-16,LPG,1127
2015-06-16,Diesel,25179
2015-06-17,LPG,1128
2015-06-17,Benzine,103007
2015-06-17,Elektriciteit,392
2015-06-17,Diesel,25204
2015-06-18,Diesel,25243
2015-06-18,LPG,1132
2015-06-18,Benzine,103077
2015-06-19,Diesel,25287
2015-06-19,Benzine,103197
2015-06-20,Diesel,25305
2015-06-20,Benzine,103278
2015-06-22,Elektriciteit,393
2015-06-22,Diesel,25334
2015-06-22,Benzine,103324
2015-06-23,Benzine,103388
2015-06-23,LPG,1133
2015-06-23,Elektriciteit,394
2015-06-23,Diesel,25356
2015-06-24,Benzine,103470
2015-06-24,Diesel,25385
2015-06-25,Benzine,103546
2015-06-25,Diesel,25412
2015-06-25,LPG,1135
2015-06-25,Alcohol,133
2015-06-26,Benzine,103653
2015-06-26,Alcohol,134
2015-06-26,Diesel,25454
2015-06-27,Diesel,25477
2015-06-27,Benzine,103721
2015-06-28,Benzine,103724
2015-06-29,Diesel,25509
2015-06-29,LPG,1136
2015-06-29,Benzine,103782
2015-06-30,Benzine,103872
2015-06-30,LPG,1138
2015-06-30,Diesel,25550
2015-06-30,Elektriciteit,395
2015-07-01,Diesel,25574
2015-07-01,Benzine,103945
2015-07-02,Diesel,25611
2015-07-02,Benzine,104032
2015-07-03,Diesel,25665
2015-07-03,Benzine,104151
2015-07-03,Elektriciteit,396
2015-07-03,Alcohol,135
2015-07-04,Diesel,25682
2015-07-04,Benzine,104217
2015-07-05,Benzine,104219
2015-07-06,Benzine,104266
2015-07-06,Diesel,25695
2015-07-07,Benzine,104325
2015-07-07,Elektriciteit,398
2015-07-07,Diesel,25725
2015-07-08,Benzine,104403
2015-07-08,Diesel,25741
2015-07-09,Benzine,104480
2015-07-09,Diesel,25774
2015-07-10,Benzine,104591
2015-07-10,Diesel,25805
2015-07-11,Diesel,25822
2015-07-11,Benzine,104671
2015-07-11,LPG,1140
2015-07-12,Benzine,104673
2015-07-13,Benzine,104724
2015-07-13,LPG,1141
2015-07-13,Diesel,25848
2015-07-14,Benzine,104766
2015-07-14,Elektriciteit,399
2015-07-14,Diesel,25868
2015-07-15,Benzine,104829
2015-07-15,Diesel,25896
2015-07-16,Diesel,25918
2015-07-16,LPG,1142
2015-07-16,Benzine,104902
2015-07-17,Benzine,105004
2015-07-17,LPG,1143
2015-07-17,Diesel,25966
2015-07-17,Alcohol,136
2015-07-18,Benzine,105054
2015-07-18,LPG,1144
2015-07-18,Diesel,25992
2015-07-19,Benzine,105055
2015-07-19,Elektriciteit,400
2015-07-20,Diesel,26019
2015-07-20,Benzine,105102
2015-07-20,Elektriciteit,401
2015-07-21,Diesel,26039
2015-07-21,Benzine,105169
2015-07-22,Benzine,105229
2015-07-22,Diesel,26065
2015-07-23,Elektriciteit,402
2015-07-23,LPG,1145
2015-07-23,Diesel,26099
2015-07-23,Benzine,105300
2015-07-24,Elektriciteit,404
2015-07-24,LPG,1146
2015-07-24,Benzine,105400
2015-07-24,Diesel,26127
2015-07-25,Benzine,105459
2015-07-25,LPG,1147
2015-07-25,Diesel,26138
2015-07-27,LPG,1148
2015-07-27,Elektriciteit,405
2015-07-27,Diesel,26162
2015-07-27,Benzine,105512
2015-07-28,Diesel,26183
2015-07-28,Benzine,105569
2015-07-29,LPG,1150
2015-07-29,Diesel,26212
2015-07-29,Benzine,105637
2015-07-29,Elektriciteit,406
2015-07-30,LPG,1152
2015-07-30,Elektriciteit,407
2015-07-30,Diesel,26247
2015-07-30,Benzine,105711
2015-07-31,Benzine,105809
2015-07-31,LPG,1153
2015-07-31,Elektriciteit,408
2015-07-31,Diesel,26283
2015-08-01,LPG,1155
2015-08-01,Benzine,105853
2015-08-01,Diesel,26300
2015-08-01,Alcohol,137
2015-08-02,Diesel,26301
2015-08-03,Benzine,105906
2015-08-03,Elektriciteit,409
2015-08-03,LPG,1157
2015-08-03,Diesel,26320
2015-08-04,LPG,1158
2015-08-04,Benzine,105957
2015-08-04,Diesel,26336
2015-08-05,Diesel,26359
2015-08-05,Benzine,106014
2015-08-05,Elektriciteit,410
2015-08-05,LPG,1161
2015-08-06,Benzine,106083
2015-08-06,Diesel,26386
2015-08-06,Elektriciteit,411
2015-08-06,LPG,1162
2015-08-07,Diesel,26422
2015-08-07,Benzine,106185
2015-08-07,LPG,1163
2015-08-08,Benzine,106232
2015-08-08,Diesel,26436
2015-08-09,Benzine,106233
2015-08-09,Diesel,26437
2015-08-10,Benzine,106271
2015-08-10,Diesel,26451
2015-08-11,Benzine,106310
2015-08-11,Diesel,26474
2015-08-12,Diesel,26490
2015-08-12,Benzine,106366
2015-08-13,Benzine,106441
2015-08-13,Diesel,26522
2015-08-13,LPG,1164
2015-08-14,Benzine,106538
2015-08-14,LPG,1165
2015-08-14,Diesel,26564
2015-08-15,Benzine,106596
2015-08-15,LPG,1168
2015-08-15,Diesel,26582
2015-08-16,Benzine,106597
2015-08-17,Diesel,26599
2015-08-17,Benzine,106654
2015-08-18,Diesel,26624
2015-08-18,Benzine,106705
2015-08-18,LPG,1170
2015-08-19,Benzine,106783
2015-08-19,LPG,1171
2015-08-19,Diesel,26654
2015-08-20,Benzine,106870
2015-08-20,LPG,1172
2015-08-20,Diesel,26690
2015-08-21,Benzine,106970
2015-08-21,Diesel,26733
2015-08-22,Diesel,26747
2015-08-22,LPG,1174
2015-08-22,Benzine,107048
2015-08-24,Benzine,107110
2015-08-24,Diesel,26768
2015-08-25,Benzine,107182
2015-08-25,Diesel,26790
2015-08-25,Elektriciteit,412
2015-08-26,Benzine,107248
2015-08-26,Diesel,26815
2015-08-26,Elektriciteit,416
2015-08-26,LPG,1175
2015-08-27,Diesel,26840
2015-08-27,LPG,1176
2015-08-27,Benzine,107333
2015-08-27,Elektriciteit,417
2015-08-28,Elektriciteit,419
2015-08-28,Diesel,26918
2015-08-28,Benzine,107446
2015-08-29,Diesel,26925
2015-08-29,Benzine,107510
2015-08-29,LPG,1177
2015-08-30,Diesel,26926
2015-08-31,Diesel,26966
2015-08-31,Benzine,107565
2015-09-01,Diesel,26986
2015-09-01,Elektriciteit,420
2015-09-01,Benzine,107627
2015-09-01,LPG,1179
2015-09-02,Benzine,107691
2015-09-02,Elektriciteit,421
2015-09-02,Diesel,27019
2015-09-03,Elektriciteit,424
2015-09-03,Benzine,107809
2015-09-03,Diesel,27064
2015-09-04,Diesel,27112
2015-09-04,Benzine,107927
2015-09-04,LPG,1180
2015-09-05,Elektriciteit,425
2015-09-05,Diesel,27127
2015-09-05,Benzine,108002
2015-09-06,Benzine,108003
2015-09-06,Diesel,27128
2015-09-07,Elektriciteit,426
2015-09-07,Diesel,27145
2015-09-07,Benzine,108054
2015-09-08,Alcohol,138
2015-09-08,Elektriciteit,427
2015-09-08,Diesel,27163
2015-09-08,Benzine,108111
2015-09-09,Benzine,108180
2015-09-09,LPG,1181
2015-09-09,Diesel,27187
2015-09-09,Alcohol,139
2015-09-10,Diesel,27228
2015-09-10,Elektriciteit,428
2015-09-10,Benzine,108236
2015-09-11,Diesel,27257
2015-09-11,LPG,1182
2015-09-11,Benzine,108341
2015-09-11,Elektriciteit,430
2015-09-12,Benzine,108400
2015-09-12,Diesel,27275
2015-09-13,Benzine,108401
2015-09-14,Diesel,27287
2015-09-14,Benzine,108444
2015-09-15,Diesel,27320
2015-09-15,Benzine,108486
2015-09-16,Benzine,108555
2015-09-16,Diesel,27352
2015-09-16,Elektriciteit,431
2015-09-17,Diesel,27387
2015-09-17,Benzine,108615
2015-09-18,Benzine,108717
2015-09-18,Diesel,27423
2015-09-19,Benzine,108777
2015-09-19,Diesel,27435
2015-09-19,LPG,1184
2015-09-20,Benzine,108780
2015-09-21,Benzine,108836
2015-09-21,Diesel,27458
2015-09-21,LPG,1185
2015-09-21,Elektriciteit,432
2015-09-22,Benzine,108890
2015-09-22,Diesel,27494
2015-09-23,Benzine,108952
2015-09-23,Diesel,27513
2015-09-24,Benzine,109015
2015-09-24,Elektriciteit,433
2015-09-24,Diesel,27539
2015-09-25,Benzine,109101
2015-09-25,Elektriciteit,434
2015-09-25,Diesel,27581
2015-09-26,Benzine,109173
2015-09-26,LPG,1187
2015-09-26,Diesel,27600
2015-09-27,Benzine,109175
2015-09-28,Benzine,109234
2015-09-28,Elektriciteit,436
2015-09-28,LPG,1188
2015-09-28,Diesel,27627
2015-09-29,Benzine,109300
2015-09-29,LPG,1190
2015-09-29,Diesel,27656
2015-09-30,Benzine,109379
2015-09-30,Diesel,27696
2015-10-01,Benzine,109462
2015-10-01,Elektriciteit,438
2015-10-01,LPG,1191
2015-10-01,Diesel,27735
2015-10-02,LPG,1192
2015-10-02,Alcohol,140
2015-10-02,Diesel,27773
2015-10-02,Benzine,109569
2015-10-03,Diesel,27787
2015-10-03,Benzine,109626
2015-10-04,Benzine,109628
2015-10-05,Diesel,27811
2015-10-05,Benzine,109684
2015-10-05,LPG,1193
2015-10-06,Diesel,27851
2015-10-06,Benzine,109740
2015-10-07,Diesel,27876
2015-10-07,Benzine,109817
2015-10-08,Diesel,27914
2015-10-08,Elektriciteit,440
2015-10-08,Benzine,109904
2015-10-09,Benzine,110030
2015-10-09,LPG,1194
2015-10-09,Diesel,27972
2015-10-10,Alcohol,141
2015-10-10,Benzine,110114
2015-10-10,LPG,1196
2015-10-10,Diesel,27997
2015-10-11,Benzine,110115
2015-10-12,Elektriciteit,442
2015-10-12,Diesel,28024
2015-10-12,Benzine,110175
2015-10-13,Benzine,110227
2015-10-13,Diesel,28052
2015-10-14,Diesel,28081
2015-10-14,Alcohol,142
2015-10-14,Benzine,110299
2015-10-14,LPG,1198
2015-10-15,Diesel,28120
2015-10-15,Benzine,110367
2015-10-16,Diesel,28170
2015-10-16,Benzine,110484
2015-10-16,Elektriciteit,444
2015-10-17,LPG,1200
2015-10-17,Benzine,110548
2015-10-17,Diesel,28184
2015-10-18,Benzine,110549
2015-10-19,Diesel,28221
2015-10-19,Benzine,110590
2015-10-20,Diesel,28250
2015-10-20,Benzine,110643
2015-10-20,Elektriciteit,446
2015-10-21,Benzine,110720
2015-10-21,Diesel,28281
2015-10-22,LPG,1201
2015-10-22,Benzine,110797
2015-10-22,Diesel,28308
2015-10-23,Benzine,110914
2015-10-23,Diesel,28367
2015-10-23,Alcohol,143
2015-10-24,Diesel,28387
2015-10-24,LPG,1202
2015-10-24,Benzine,110986
2015-10-26,Benzine,111025
2015-10-26,Diesel,28423
2015-10-26,LPG,1203
2015-10-27,Benzine,111077
2015-10-27,Diesel,28461
2015-10-27,Elektriciteit,449
2015-10-28,Elektriciteit,450
2015-10-28,Diesel,28487
2015-10-28,Benzine,111140
2015-10-29,Diesel,28533
2015-10-29,Benzine,111226
2015-10-30,Diesel,28594
2015-10-30,LPG,1204
2015-10-30,Benzine,111390
2015-10-30,Elektriciteit,451
2015-10-31,Diesel,28616
2015-10-31,Benzine,111492
2015-10-31,Elektriciteit,453
2015-11-02,Elektriciteit,454
2015-11-02,Diesel,28644
2015-11-02,LPG,1207
2015-11-02,Benzine,111545
2015-11-03,Benzine,111601
2015-11-03,Diesel,28665
2015-11-03,Elektriciteit,458
2015-11-03,LPG,1208
2015-11-04,Diesel,28698
2015-11-04,LPG,1209
2015-11-04,Benzine,111662
2015-11-05,Alcohol,144
2015-11-05,Diesel,28743
2015-11-05,Elektriciteit,463
2015-11-05,Benzine,111757
2015-11-06,Diesel,28794
2015-11-06,Benzine,111891
2015-11-06,Elektriciteit,464
2015-11-06,LPG,1210
2015-11-07,Benzine,111977
2015-11-07,Diesel,28816
2015-11-07,Alcohol,145
2015-11-08,Benzine,111979
2015-11-09,Diesel,28845
2015-11-09,Benzine,112041
2015-11-10,Elektriciteit,468
2015-11-10,Benzine,112103
2015-11-10,LPG,1211
2015-11-10,Diesel,28870
2015-11-11,Benzine,112171
2015-11-11,Diesel,28893
2015-11-12,Benzine,112244
2015-11-12,Diesel,28934
2015-11-13,Benzine,112353
2015-11-13,Elektriciteit,470
2015-11-13,Diesel,28976
2015-11-14,Diesel,29002
2015-11-14,Benzine,112434
2015-11-14,Elektriciteit,471
2015-11-15,Benzine,112435
2015-11-15,Diesel,29003
2015-11-16,Diesel,29024
2015-11-16,Benzine,112476
2015-11-17,Diesel,29047
2015-11-17,Benzine,112535
2015-11-18,Benzine,112617
2015-11-18,Elektriciteit,472
2015-11-18,Diesel,29077
2015-11-19,Diesel,29118
2015-11-19,Benzine,112699
2015-11-20,Benzine,112840
2015-11-20,Diesel,29177
2015-11-20,LPG,1214
2015-11-20,Elektriciteit,473
2015-11-21,Diesel,29200
2015-11-21,Benzine,112929
2015-11-23,Diesel,29222
2015-11-23,Benzine,112998
2015-11-24,Diesel,29258
2015-11-24,Benzine,113060
2015-11-24,Alcohol,146
2015-11-25,Diesel,29290
2015-11-25,Benzine,113136
2015-11-26,Elektriciteit,474
2015-11-26,Benzine,113202
2015-11-26,Diesel,29337
2015-11-27,Diesel,29391
2015-11-27,Benzine,113371
2015-11-27,Elektriciteit,475
2015-11-27,Alcohol,148
2015-11-28,Benzine,113463
2015-11-28,Diesel,29410
2015-11-29,Benzine,113467
2015-11-30,Elektriciteit,476
2015-11-30,Benzine,113545
2015-11-30,Diesel,29452
2015-12-01,Diesel,29483
2015-12-01,Benzine,113617
2015-12-02,Benzine,113681
2015-12-02,Diesel,29501
2015-12-03,Benzine,113757
2015-12-03,Diesel,29541
2015-12-03,LPG,1215
2015-12-04,Diesel,29595
2015-12-04,Elektriciteit,480
2015-12-04,Benzine,113895
2015-12-04,LPG,1216
2015-12-05,Diesel,29618
2015-12-05,Benzine,113984
2015-12-07,Diesel,29643
2015-12-07,Benzine,114039
2015-12-07,LPG,1218
2015-12-08,Diesel,29664
2015-12-08,Benzine,114106
2015-12-08,LPG,1220
2015-12-09,Diesel,29694
2015-12-09,Benzine,114183
2015-12-10,Benzine,114261
2015-12-10,Diesel,29739
2015-12-10,LPG,1222
2015-12-10,Elektriciteit,481
2015-12-11,LPG,1223
2015-12-11,Benzine,114400
2015-12-11,Diesel,29792
2015-12-12,Diesel,29822
2015-12-12,Benzine,114479
2015-12-12,LPG,1224
2015-12-13,Benzine,114480
2015-12-14,Diesel,29842
2015-12-14,Benzine,114535
2015-12-14,Elektriciteit,482
2015-12-15,Diesel,29869
2015-12-15,LPG,1227
2015-12-15,Benzine,114591
2015-12-15,Elektriciteit,484
2015-12-16,Diesel,29900
2015-12-16,Benzine,114650
2015-12-17,Benzine,114727
2015-12-17,Diesel,29942
2015-12-18,Elektriciteit,485
2015-12-18,Benzine,114832
2015-12-18,LPG,1228
2015-12-18,Diesel,29990
2015-12-19,Benzine,114923
2015-12-19,Diesel,30013
2015-12-21,Benzine,114988
2015-12-21,Diesel,30042
2015-12-22,Benzine,115063
2015-12-22,Elektriciteit,486
2015-12-22,Diesel,30075
2015-12-23,Benzine,115151
2015-12-23,Diesel,30116
2015-12-24,Benzine,115262
2015-12-24,Elektriciteit,487
2015-12-24,Diesel,30163
2015-12-25,Benzine,115263
2015-12-26,Benzine,115265
2015-12-27,Benzine,115269
2015-12-28,LPG,1230
2015-12-28,Benzine,115353
2015-12-28,Diesel,30210
2015-12-28,Elektriciteit,489
2015-12-29,Diesel,30278
2015-12-29,Benzine,115447
2015-12-30,Benzine,115593
2015-12-30,LPG,1231
2015-12-30,Elektriciteit,490
2015-12-30,Diesel,30364
2015-12-31,Diesel,30433
2015-12-31,Elektriciteit,495
2015-12-31,Benzine,115711
2016-01-01,Benzine,115712
2016-01-02,Diesel,30467
2016-01-02,Benzine,115793
2016-01-03,Benzine,115795
2016-01-04,Diesel,30516
2016-01-04,LPG,1232
2016-01-04,Benzine,115882
2016-01-05,LPG,1233
2016-01-05,Diesel,30557
2016-01-05,Benzine,115997
2016-01-05,Elektriciteit,496
2016-01-06,Benzine,116112
2016-01-06,Diesel,30600
2016-01-06,LPG,1235
2016-01-07,Benzine,116240
2016-01-07,Elektriciteit,497
2016-01-07,Alcohol,149
2016-01-07,Diesel,30647
2016-01-08,Elektriciteit,499
2016-01-08,Diesel,30726
2016-01-08,Benzine,116451
2016-01-09,Benzine,116593
2016-01-09,Elektriciteit,501
2016-01-09,Diesel,30756
2016-01-10,Benzine,116595
2016-01-11,Diesel,30790
2016-01-11,Benzine,116662
2016-01-11,LPG,1236
2016-01-12,Diesel,30820
2016-01-12,Benzine,116730
2016-01-13,Diesel,30858
2016-01-13,Benzine,116833
2016-01-14,Elektriciteit,502
2016-01-14,Diesel,30913
2016-01-14,Benzine,116939
2016-01-15,LPG,1238
2016-01-15,Benzine,117089
2016-01-15,Diesel,30989
2016-01-16,LPG,1241
2016-01-16,Benzine,117196
2016-01-16,Elektriciteit,503
2016-01-16,Diesel,31024
2016-01-17,Diesel,31025
2016-01-18,LPG,1243
2016-01-18,Benzine,117254
2016-01-18,Diesel,31058
2016-01-19,Diesel,31096
2016-01-19,Benzine,117346
2016-01-19,LPG,1244
2016-01-20,Diesel,31131
2016-01-20,Benzine,117420
2016-01-20,LPG,1245
2016-01-21,Diesel,31187
2016-01-21,Benzine,117517
2016-01-22,LPG,1246
2016-01-22,Benzine,117663
2016-01-22,Elektriciteit,504
2016-01-22,Diesel,31263
2016-01-23,Diesel,31289
2016-01-23,Benzine,117759
2016-01-23,LPG,1247
2016-01-25,Benzine,117816
2016-01-25,LPG,1248
2016-01-25,Diesel,31325
2016-01-26,Diesel,31370
2016-01-26,Benzine,117872
2016-01-26,LPG,1249
2016-01-26,Elektriciteit,506
2016-01-27,LPG,1251
2016-01-27,Elektriciteit,507
2016-01-27,Benzine,117948
2016-01-27,Diesel,31407
2016-01-28,Benzine,118047
2016-01-28,Elektriciteit,508
2016-01-28,Diesel,31456
2016-01-29,Diesel,31527
2016-01-29,Benzine,118193
2016-01-29,Elektriciteit,509
2016-01-30,LPG,1254
2016-01-30,Benzine,118298
2016-01-30,Diesel,31561
2016-01-31,Benzine,118302
2016-02-01,Benzine,118365
2016-02-01,Elektriciteit,510
2016-02-01,Diesel,31585
2016-02-02,Benzine,118435
2016-02-02,Elektriciteit,511
2016-02-02,Diesel,31612
2016-02-03,LPG,1255
2016-02-03,Benzine,118525
2016-02-03,Diesel,31652
2016-02-04,Diesel,31705
2016-02-04,Elektriciteit,512
2016-02-04,Benzine,118611
2016-02-05,LPG,1257
2016-02-05,Diesel,31780
2016-02-05,Benzine,118751
2016-02-06,LPG,1259
2016-02-06,Diesel,31805
2016-02-06,Benzine,118840
2016-02-06,Alcohol,151
2016-02-07,Benzine,118843
2016-02-08,Alcohol,152
2016-02-08,Diesel,31828
2016-02-08,Benzine,118895
2016-02-09,LPG,1260
2016-02-09,Diesel,31861
2016-02-09,Benzine,118942
2016-02-10,LPG,1262
2016-02-10,Diesel,31904
2016-02-10,Benzine,119020
2016-02-11,Diesel,31957
2016-02-11,Benzine,119104
2016-02-11,Elektriciteit,516
2016-02-12,Diesel,32013
2016-02-12,Benzine,119233
2016-02-13,Benzine,119331
2016-02-13,Diesel,32040
2016-02-14,Benzine,119332
2016-02-15,Diesel,32069
2016-02-15,Benzine,119391
2016-02-16,LPG,1263
2016-02-16,Diesel,32115
2016-02-16,Benzine,119451
2016-02-17,Diesel,32162
2016-02-17,Benzine,119541
2016-02-17,Elektriciteit,517
2016-02-18,Benzine,119627
2016-02-18,Alcohol,153
2016-02-18,Diesel,32214
2016-02-18,LPG,1264
2016-02-19,Alcohol,154
2016-02-19,Benzine,119764
2016-02-19,LPG,1265
2016-02-19,Diesel,32279
2016-02-20,Diesel,32315
2016-02-20,LPG,1266
2016-02-20,Benzine,119867
2016-02-20,Alcohol,155
2016-02-21,Benzine,119869
2016-02-22,Benzine,119909
2016-02-22,Diesel,32346
2016-02-22,Elektriciteit,518
2016-02-23,Benzine,119960
2016-02-23,Diesel,32385
2016-02-23,Elektriciteit,519
2016-02-23,LPG,1267
2016-02-24,LPG,1268
2016-02-24,Diesel,32434
2016-02-24,Benzine,120039
2016-02-25,Benzine,120127
2016-02-25,Elektriciteit,520
2016-02-25,Diesel,32494
2016-02-26,Diesel,32560
2016-02-26,Elektriciteit,521
2016-02-26,Alcohol,156
2016-02-26,LPG,1269
2016-02-26,Benzine,120296
2016-02-27,Benzine,120403
2016-02-27,Diesel,32600
2016-02-28,Diesel,32601
2016-02-29,Diesel,32641
2016-02-29,Alcohol,157
2016-02-29,LPG,1270
2016-02-29,Elektriciteit,522
2016-02-29,Benzine,120473
2016-03-01,Benzine,120551
2016-03-01,Diesel,32689
2016-03-01,LPG,1271
2016-03-02,Alcohol,158
2016-03-02,Benzine,120628
2016-03-02,Diesel,32732
2016-03-03,Benzine,120700
2016-03-03,Alcohol,159
2016-03-03,Diesel,32773
2016-03-04,LPG,1277
2016-03-04,Benzine,120821
2016-03-04,Diesel,32834
2016-03-05,Elektriciteit,523
2016-03-05,Benzine,120924
2016-03-05,LPG,1278
2016-03-05,Diesel,32862
2016-03-06,Benzine,120926
2016-03-07,LPG,1279
2016-03-07,Alcohol,160
2016-03-07,Benzine,120978
2016-03-07,Diesel,32893
2016-03-08,Diesel,32943
2016-03-08,Elektriciteit,524
2016-03-08,Benzine,121023
2016-03-09,Diesel,32977
2016-03-09,Elektriciteit,527
2016-03-09,Benzine,121085
2016-03-10,Elektriciteit,528
2016-03-10,LPG,1280
2016-03-10,Diesel,33024
2016-03-10,Benzine,121169
2016-03-11,Benzine,121312
2016-03-11,Diesel,33104
2016-03-11,LPG,1281
2016-03-11,Alcohol,161
2016-03-12,Benzine,121402
2016-03-12,Diesel,33135
2016-03-12,LPG,1282
2016-03-13,Benzine,121404
2016-03-14,Benzine,121459
2016-03-14,Diesel,33164
2016-03-14,LPG,1283
2016-03-15,Diesel,33201
2016-03-15,Benzine,121521
2016-03-16,Elektriciteit,529
2016-03-16,Diesel,33246
2016-03-16,LPG,1284
2016-03-16,Benzine,121592
2016-03-17,Benzine,121673
2016-03-17,Diesel,33297
2016-03-18,LPG,1285
2016-03-18,Diesel,33361
2016-03-18,Elektriciteit,530
2016-03-18,Benzine,121832
2016-03-19,Elektriciteit,531
2016-03-19,Benzine,121932
2016-03-19,Diesel,33394
2016-03-20,Benzine,121936
2016-03-21,Benzine,121994
2016-03-21,LPG,1287
2016-03-21,Alcohol,162
2016-03-21,Diesel,33425
2016-03-22,Diesel,33465
2016-03-22,Benzine,122065
2016-03-22,LPG,1288
2016-03-23,Diesel,33509
2016-03-23,Elektriciteit,532
2016-03-23,Benzine,122145
2016-03-24,Diesel,33570
2016-03-24,LPG,1289
2016-03-24,Benzine,122253
2016-03-25,Diesel,33633
2016-03-25,Alcohol,163
2016-03-25,Elektriciteit,533
2016-03-25,Benzine,122420
2016-03-25,LPG,1291
2016-03-26,Benzine,122512
2016-03-26,Diesel,33665
2016-03-26,LPG,1292
2016-03-28,Benzine,122522
2016-03-28,Diesel,33667
2016-03-29,Benzine,122607
2016-03-29,Diesel,33705
2016-03-30,LPG,1294
2016-03-30,Alcohol,164
2016-03-30,Elektriciteit,534
2016-03-30,Diesel,33755
2016-03-30,Benzine,122708
2016-03-31,Benzine,122839
2016-03-31,LPG,1295
2016-03-31,Diesel,33833
2016-03-31,Elektriciteit,535
2016-04-01,Benzine,122999
2016-04-01,LPG,1296
2016-04-01,Diesel,33909
2016-04-02,LPG,1297
