Datum tenaamstelling,Brandstof omschrijving,Kenteken
2013-03-28,Diesel,10257
2013-03-28,LPG,869
2013-03-28,Benzine,79784
2013-03-29,Alcohol,94
2013-03-29,Diesel,10285
2013-03-29,Benzine,79888
2013-03-30,Benzine,79944
2013-03-30,Diesel,10290
2013-04-02,Benzine,79980
2013-04-02,Diesel,10300
2013-04-03,Diesel,10310
2013-04-03,Benzine,80019
2013-04-04,Diesel,10330
2013-04-04,Benzine,80077
2013-04-05,Diesel,10343
2013-04-05,Benzine,80217
2013-04-05,LPG,870
2013-04-06,Diesel,10347
2013-04-06,Benzine,80281
2013-04-08,Benzine,80305
2013-04-08,Diesel,10359
2013-04-09,Diesel,10372
2013-04-09,Benzine,80353
2013-04-10,Benzine,80399
2013-04-10,Diesel,10382
2013-04-11,LPG,871
2013-04-11,Benzine,80472
2013-04-11,Diesel,10395
2013-04-12,Diesel,10412
2013-04-12,Benzine,80600
2013-04-13,Benzine,80655
2013-04-13,Diesel,10418
2013-04-15,Benzine,80688
2013-04-15,Diesel,10426
2013-04-16,Diesel,10436
2013-04-16,Benzine,80721
2013-04-17,Diesel,10446
2013-04-17,Benzine,80764
2013-04-18,Alcohol,95
2013-04-18,Diesel,10451
2013-04-18,Benzine,80819
2013-04-19,Diesel,10468
2013-04-19,Benzine,80917
2013-04-20,Benzine,80959
2013-04-20,Diesel,10475
2013-04-22,Diesel,10488
2013-04-22,Benzine,80984
2013-04-23,Benzine,81010
2013-04-23,Diesel,10492
2013-04-24,Benzine,81056
2013-04-24,Diesel,10497
2013-04-25,Benzine,81113
2013-04-25,Diesel,10513
2013-04-26,Benzine,81214
2013-04-26,Diesel,10539
2013-04-27,Diesel,10546
2013-04-27,Benzine,81270
2013-04-29,Benzine,81327
2013-04-29,Diesel,10564
2013-05-01,Diesel,10570
2013-05-01,Benzine,81367
2013-05-02,Diesel,10581
2013-05-02,Benzine,81412
2013-05-03,Benzine,81488
2013-05-03,Diesel,10595
2013-05-04,Diesel,10604
2013-05-04,Benzine,81534
2013-05-06,Diesel,10611
2013-05-06,Benzine,81573
2013-05-07,Benzine,81614
2013-05-07,Diesel,10619
2013-05-08,Diesel,10629
2013-05-08,Benzine,81673
2013-05-09,Benzine,81674
2013-05-10,LPG,872
2013-05-10,Diesel,10641
2013-05-10,Benzine,81759
2013-05-11,Diesel,10645
2013-05-11,Benzine,81790
2013-05-12,Benzine,81791
2013-05-13,Diesel,10659
2013-05-13,Benzine,81824
2013-05-14,Diesel,10671
2013-05-14,Benzine,81869
2013-05-14,LPG,873
2013-05-15,Diesel,10681
2013-05-15,Benzine,81922
2013-05-15,LPG,874
2013-05-16,Diesel,10690
2013-05-16,Benzine,81979
2013-05-17,Diesel,10719
2013-05-17,Benzine,82068
2013-05-18,Benzine,82109
2013-05-18,LPG,876
2013-05-18,Diesel,10723
2013-05-20,Diesel,10724
2013-05-21,Benzine,82148
2013-05-21,Diesel,10733
2013-05-22,Diesel,10736
2013-05-22,Benzine,82199
2013-05-22,Alcohol,96
2013-05-22,LPG,877
2013-05-23,Diesel,10742
2013-05-23,Benzine,82248
2013-05-24,Benzine,82361
2013-05-24,Diesel,10755
2013-05-24,LPG,878
2013-05-25,Benzine,82404
2013-05-25,Diesel,10760
2013-05-27,Diesel,10767
2013-05-27,Benzine,82431
2013-05-28,Diesel,10775
2013-05-28,Benzine,82469
2013-05-29,Benzine,82517
2013-05-29,Diesel,10789
2013-05-30,Benzine,82573
2013-05-30,Diesel,10803
2013-05-31,Diesel,10823
2013-05-31,Benzine,82703
2013-06-01,Diesel,10827
2013-06-01,Benzine,82769
2013-06-03,Diesel,10839
2013-06-03,Benzine,82800
2013-06-04,Diesel,10846
2013-06-04,Elektriciteit,6
2013-06-04,Benzine,82839
2013-06-05,Diesel,10849
2013-06-05,Benzine,82889
2013-06-06,Diesel,10864
2013-06-06,Benzine,82944
2013-06-06,LPG,879
2013-06-07,Diesel,10878
2013-06-07,Benzine,83045
2013-06-08,Benzine,83105
2013-06-08,Diesel,10886
2013-06-10,Benzine,83132
2013-06-10,Diesel,10890
2013-06-11,Benzine,83172
2013-06-11,Diesel,10901
2013-06-12,Diesel,10911
2013-06-12,Benzine,83217
2013-06-13,Benzine,83265
2013-06-13,Diesel,10921
2013-06-14,Diesel,10936
2013-06-14,Benzine,83369
2013-06-15,Benzine,83412
2013-06-15,Diesel,10941
2013-06-17,Diesel,10950
2013-06-17,Benzine,83439
2013-06-18,LPG,880
2013-06-18,Diesel,10958
2013-06-18,Benzine,83473
2013-06-19,Diesel,10963
2013-06-19,Benzine,83508
2013-06-20,Benzine,83569
2013-06-20,Diesel,10974
2013-06-21,LPG,882
2013-06-21,Diesel,10988
2013-06-21,Benzine,83677
2013-06-22,Diesel,10993
2013-06-22,LPG,883
2013-06-22,Benzine,83722
2013-06-22,Alcohol,97
2013-06-24,Diesel,10998
2013-06-24,Benzine,83761
2013-06-25,Diesel,11007
2013-06-25,Benzine,83802
2013-06-26,Diesel,11015
2013-06-26,Benzine,83857
2013-06-27,LPG,884
2013-06-27,Benzine,83929
2013-06-27,Diesel,11029
2013-06-28,Alcohol,98
2013-06-28,Diesel,11061
2013-06-28,Benzine,84066
2013-06-29,Benzine,84135
2013-06-29,Diesel,11071
2013-07-01,Diesel,11093
2013-07-01,Benzine,84166
2013-07-01,LPG,885
2013-07-02,Diesel,11104
2013-07-02,Benzine,84208
2013-07-03,Benzine,84262
2013-07-03,Diesel,11111
2013-07-04,Diesel,11118
2013-07-04,Alcohol,99
2013-07-04,Benzine,84316
2013-07-05,Diesel,11125
2013-07-05,Benzine,84409
2013-07-06,Benzine,84455
2013-07-06,Diesel,11131
2013-07-08,Benzine,84486
2013-07-08,Diesel,11143
2013-07-08,LPG,887
2013-07-09,Benzine,84511
2013-07-09,Diesel,11152
2013-07-10,Benzine,84554
2013-07-10,Diesel,11162
2013-07-11,Benzine,84617
2013-07-11,Diesel,11178
2013-07-12,Benzine,84722
2013-07-12,Diesel,11196
2013-07-13,Diesel,11201
2013-07-13,Benzine,84757
2013-07-15,Benzine,84785
2013-07-15,Diesel,11212
2013-07-16,Benzine,84831
2013-07-16,Diesel,11216
2013-07-17,Diesel,11224
2013-07-17,Benzine,84873
2013-07-18,Benzine,84936
2013-07-18,Diesel,11237
2013-07-19,Diesel,11246
2013-07-19,Benzine,85019
2013-07-20,Benzine,85064
2013-07-20,Diesel,11254
2013-07-22,Benzine,85087
2013-07-22,Diesel,11261
2013-07-23,Diesel,11265
2013-07-23,Benzine,85134
2013-07-24,Diesel,11270
2013-07-24,Alcohol,100
2013-07-24,Benzine,85182
2013-07-25,LPG,888
2013-07-25,Benzine,85235
2013-07-25,Diesel,11282
2013-07-26,Diesel,11299
2013-07-26,Benzine,85312
2013-07-27,Benzine,85358
2013-07-27,Diesel,11303
2013-07-29,Diesel,11315
2013-07-29,LPG,889
2013-07-29,Benzine,85396
2013-07-30,Diesel,11320
2013-07-30,Benzine,85447
2013-07-31,Diesel,11326
2013-07-31,Benzine,85491
2013-08-01,Benzine,85543
2013-08-01,Diesel,11339
2013-08-02,Diesel,11352
2013-08-02,Benzine,85612
2013-08-03,Benzine,85640
2013-08-03,Diesel,11354
2013-08-05,Alcohol,101
2013-08-05,Benzine,85673
2013-08-05,Diesel,11363
2013-08-06,Diesel,11368
2013-08-06,Benzine,85705
2013-08-07,Benzine,85745
2013-08-07,Diesel,11380
2013-08-08,Diesel,11385
2013-08-08,Benzine,85806
2013-08-09,Diesel,11393
2013-08-09,Benzine,85887
2013-08-10,Benzine,85930
2013-08-10,Diesel,11399
2013-08-12,Benzine,85962
2013-08-12,Diesel,11410
2013-08-13,Diesel,11421
2013-08-13,LPG,890
2013-08-13,Benzine,85997
2013-08-14,LPG,891
2013-08-14,Benzine,86039
2013-08-14,Diesel,11427
2013-08-15,LPG,892
2013-08-15,Diesel,11437
2013-08-15,Benzine,86088
2013-08-16,Diesel,11446
2013-08-16,LPG,893
2013-08-16,Benzine,86178
2013-08-17,LPG,894
2013-08-17,Diesel,11448
2013-08-17,Benzine,86221
2013-08-19,Diesel,11458
2013-08-19,Benzine,86251
2013-08-20,Diesel,11465
2013-08-20,Benzine,86278
2013-08-21,Benzine,86326
2013-08-21,Diesel,11474
2013-08-21,Alcohol,102
2013-08-22,Diesel,11488
2013-08-22,LPG,895
2013-08-22,Benzine,86379
2013-08-22,Alcohol,103
2013-08-23,LPG,896
2013-08-23,Benzine,86472
2013-08-23,Diesel,11500
2013-08-24,Benzine,86516
2013-08-24,Diesel,11507
2013-08-26,Diesel,11514
2013-08-26,Benzine,86556
2013-08-27,Diesel,11521
2013-08-27,Benzine,86593
2013-08-28,Diesel,11527
2013-08-28,Benzine,86641
2013-08-29,Alcohol,104
2013-08-29,Diesel,11540
2013-08-29,Benzine,86695
2013-08-30,Diesel,11555
2013-08-30,Benzine,86774
2013-08-31,Benzine,86832
2013-08-31,Diesel,11562
2013-09-02,Diesel,11577
2013-09-02,Benzine,86865
2013-09-03,Benzine,86902
2013-09-03,Diesel,11586
2013-09-04,Benzine,86940
2013-09-04,Diesel,11595
2013-09-05,Benzine,86991
2013-09-05,Alcohol,105
2013-09-05,Diesel,11602
2013-09-06,Benzine,87071
2013-09-06,Diesel,11610
2013-09-07,Benzine,87117
2013-09-07,Diesel,11612
2013-09-07,LPG,897
2013-09-09,Diesel,11625
2013-09-09,LPG,898
2013-09-09,Benzine,87149
2013-09-10,Benzine,87177
2013-09-10,Diesel,11629
2013-09-11,Diesel,11635
2013-09-11,Benzine,87224
2013-09-12,Diesel,11652
2013-09-12,Benzine,87278
2013-09-13,Diesel,11665
2013-09-13,Alcohol,106
2013-09-13,Benzine,87350
2013-09-14,Alcohol,108
2013-09-14,Diesel,11666
2013-09-14,Benzine,87401
2013-09-15,Benzine,87402
2013-09-16,Benzine,87432
2013-09-16,Diesel,11673
2013-09-17,Diesel,11681
2013-09-17,Benzine,87467
2013-09-18,Benzine,87505
2013-09-18,Diesel,11694
2013-09-19,Benzine,87550
2013-09-19,Alcohol,109
2013-09-19,Diesel,11701
2013-09-20,Benzine,87630
2013-09-20,Diesel,11718
2013-09-20,Alcohol,110
2013-09-21,Benzine,87674
2013-09-21,Diesel,11727
2013-09-23,Benzine,87700
2013-09-23,Diesel,11737
2013-09-24,Benzine,87731
2013-09-24,Diesel,11748
2013-09-24,LPG,899
2013-09-25,Benzine,87771
2013-09-25,Diesel,11764
2013-09-26,Benzine,87820
2013-09-26,Diesel,11774
2013-09-26,Alcohol,111
2013-09-27,Diesel,11788
2013-09-27,Benzine,87918
2013-09-28,Benzine,87979
2013-09-28,Diesel,11800
2013-09-30,Diesel,11813
2013-09-30,Benzine,88031
2013-10-01,Diesel,11822
2013-10-01,Benzine,88064
2013-10-02,Diesel,11833
2013-10-02,Benzine,88112
2013-10-03,Diesel,11842
2013-10-03,Benzine,88165
2013-10-04,Benzine,88257
2013-10-04,Diesel,11854
2013-10-05,Benzine,88301
2013-10-05,Diesel,11857
2013-10-07,Benzine,88330
2013-10-07,Diesel,11868
2013-10-08,Benzine,88368
2013-10-08,Alcohol,112
2013-10-08,Diesel,11871
2013-10-09,Benzine,88410
2013-10-09,Diesel,11882
2013-10-10,Benzine,88472
2013-10-10,Diesel,11893
2013-10-11,Benzine,88563
2013-10-11,LPG,900
2013-10-11,Diesel,11915
2013-10-12,Diesel,11927
2013-10-12,Benzine,88611
2013-10-14,Diesel,11932
2013-10-14,Benzine,88640
2013-10-15,Benzine,88675
2013-10-15,Diesel,11939
2013-10-16,LPG,903
2013-10-16,Benzine,88719
2013-10-16,Diesel,11951
2013-10-17,Alcohol,113
2013-10-17,Benzine,88776
2013-10-17,Diesel,11966
2013-10-18,Benzine,88873
2013-10-18,Diesel,11987
2013-10-19,Benzine,88929
2013-10-19,Diesel,11990
2013-10-19,LPG,904
2013-10-21,Benzine,88951
2013-10-21,Diesel,11998
2013-10-22,Diesel,12006
2013-10-22,Benzine,88991
2013-10-23,Diesel,12017
2013-10-23,Benzine,89036
2013-10-24,Benzine,89104
2013-10-24,Diesel,12026
2013-10-25,Benzine,89228
2013-10-25,Diesel,12040
2013-10-26,Benzine,89280
2013-10-26,Diesel,12045
2013-10-27,Benzine,89281
2013-10-28,Diesel,12052
2013-10-28,Benzine,89311
2013-10-29,Benzine,89365
2013-10-29,Diesel,12059
2013-10-30,Diesel,12077
2013-10-30,Benzine,89428
2013-10-31,Diesel,12108
2013-10-31,Benzine,89512
2013-10-31,Alcohol,114
2013-11-01,Diesel,12120
2013-11-01,Benzine,89609
2013-11-02,Diesel,12126
2013-11-02,Benzine,89652
2013-11-04,Diesel,12131
2013-11-04,Benzine,89679
2013-11-05,Benzine,89710
2013-11-05,Diesel,12139
2013-11-06,Benzine,89753
2013-11-06,LPG,905
2013-11-06,Diesel,12153
2013-11-07,Benzine,89819
2013-11-07,Diesel,12166
2013-11-08,Benzine,89918
2013-11-08,Diesel,12180
2013-11-09,Benzine,89972
2013-11-09,Diesel,12184
2013-11-09,Alcohol,115
2013-11-09,LPG,906
2013-11-11,Benzine,90010
2013-11-11,Diesel,12191
2013-11-12,Diesel,12206
2013-11-12,Benzine,90048
2013-11-13,Benzine,90105
2013-11-13,Diesel,12212
2013-11-14,Benzine,90157
2013-11-14,Diesel,12222
2013-11-15,Benzine,90269
2013-11-15,Diesel,12238
2013-11-16,Alcohol,116
2013-11-16,Diesel,12242
2013-11-16,Benzine,90317
2013-11-18,Benzine,90344
2013-11-18,Diesel,12251
2013-11-19,Benzine,90382
2013-11-19,Diesel,12259
2013-11-19,LPG,907
2013-11-20,Diesel,12264
2013-11-20,Benzine,90436
2013-11-20,LPG,908
2013-11-21,Diesel,12277
2013-11-21,Benzine,90504
2013-11-22,Diesel,12291
2013-11-22,Benzine,90611
2013-11-23,Diesel,12302
2013-11-23,Benzine,90680
2013-11-24,Benzine,90681
2013-11-25,Diesel,12313
2013-11-25,Benzine,90722
2013-11-26,Diesel,12322
2013-11-26,Benzine,90768
2013-11-26,LPG,909
2013-11-27,Diesel,12336
2013-11-27,Benzine,90820
2013-11-28,Diesel,12358
2013-11-28,Benzine,90894
2013-11-29,LPG,911
2013-11-29,Benzine,91010
2013-11-29,Diesel,12379
2013-11-30,Diesel,12388
2013-11-30,Benzine,91085
2013-12-02,Benzine,91124
2013-12-02,Diesel,12397
2013-12-03,LPG,912
2013-12-03,Benzine,91159
2013-12-03,Diesel,12406
2013-12-04,Diesel,12421
2013-12-04,Benzine,91220
2013-12-05,Benzine,91262
2013-12-05,Diesel,12433
2013-12-05,Alcohol,117
2013-12-06,Benzine,91376
2013-12-06,Alcohol,118
2013-12-06,Diesel,12443
2013-12-07,Diesel,12452
2013-12-07,Benzine,91445
2013-12-09,Benzine,91485
2013-12-09,Diesel,12461
2013-12-10,Benzine,91530
2013-12-10,Diesel,12480
2013-12-11,Benzine,91580
2013-12-11,Diesel,12495
2013-12-12,Benzine,91641
2013-12-12,Diesel,12509
2013-12-13,Diesel,12527
2013-12-13,Benzine,91748
2013-12-14,Benzine,91814
2013-12-14,Diesel,12538
2013-12-16,Diesel,12548
2013-12-16,Benzine,91857
2013-12-16,Alcohol,119
2013-12-17,Diesel,12562
2013-12-17,Benzine,91908
2013-12-18,Diesel,12573
2013-12-18,Benzine,91960
2013-12-19,Diesel,12596
2013-12-19,Benzine,92018
2013-12-20,Benzine,92149
2013-12-20,Diesel,12617
2013-12-21,Benzine,92208
2013-12-21,Diesel,12625
2013-12-23,Diesel,12645
2013-12-23,Benzine,92288
2013-12-24,LPG,913
2013-12-24,Diesel,12655
2013-12-24,Benzine,92353
2013-12-27,Benzine,92470
2013-12-27,Diesel,12671
2013-12-28,Diesel,12682
2013-12-28,Benzine,92527
2013-12-30,Diesel,12709
2013-12-30,Benzine,92608
2013-12-30,Alcohol,120
2013-12-31,Benzine,92686
2013-12-31,LPG,915
2013-12-31,Diesel,12725
2014-01-02,Benzine,92733
2014-01-02,Diesel,12745
2014-01-03,Benzine,92844
2014-01-03,Diesel,12764
2014-01-04,Benzine,92899
2014-01-04,Diesel,12772
2014-01-05,Benzine,92900
2014-01-06,Diesel,12783
2014-01-06,Benzine,92941
2014-01-07,Diesel,12796
2014-01-07,Benzine,92995
2014-01-08,Benzine,93049
2014-01-08,Diesel,12806
2014-01-09,Diesel,12823
2014-01-09,Benzine,93131
2014-01-10,Diesel,12844
2014-01-10,LPG,918
2014-01-10,Benzine,93253
2014-01-11,Benzine,93340
2014-01-11,Diesel,12854
2014-01-13,Diesel,12868
2014-01-13,Benzine,93372
2014-01-14,Diesel,12878
2014-01-14,Benzine,93419
2014-01-15,Benzine,93465
2014-01-15,Diesel,12892
2014-01-16,Benzine,93513
2014-01-16,Diesel,12906
2014-01-16,LPG,919
2014-01-17,Benzine,93628
2014-01-17,LPG,920
2014-01-17,Diesel,12935
2014-01-18,Diesel,12951
2014-01-18,Benzine,93699
2014-01-18,Alcohol,121
2014-01-20,Benzine,93742
2014-01-20,Diesel,12964
2014-01-21,Benzine,93772
2014-01-21,Diesel,12975
2014-01-22,Benzine,93831
2014-01-22,Diesel,12986
2014-01-23,Diesel,13004
2014-01-23,Benzine,93892
2014-01-24,Benzine,93997
2014-01-24,LPG,921
2014-01-24,Diesel,13021
2014-01-25,Benzine,94066
2014-01-25,Diesel,13026
2014-01-26,Benzine,94067
2014-01-27,Diesel,13033
2014-01-27,Benzine,94100
2014-01-28,Benzine,94139
2014-01-28,Diesel,13046
2014-01-28,Alcohol,122
2014-01-29,Diesel,13059
2014-01-29,Benzine,94203
2014-01-30,Diesel,13084
2014-01-30,Benzine,94277
2014-01-31,Diesel,13107
2014-01-31,Benzine,94419
2014-02-01,Benzine,94475
2014-02-01,Diesel,13117
2014-02-02,Benzine,94477
2014-02-03,Diesel,13130
2014-02-03,Benzine,94504
2014-02-04,Benzine,94547
2014-02-04,Diesel,13141
2014-02-05,Diesel,13154
2014-02-05,Benzine,94604
2014-02-06,Benzine,94667
2014-02-06,LPG,923
2014-02-06,Alcohol,123
2014-02-06,Diesel,13167
2014-02-07,Benzine,94782
2014-02-07,Diesel,13189
2014-02-08,Diesel,13201
2014-02-08,Benzine,94853
2014-02-09,Benzine,94855
2014-02-10,Alcohol,124
2014-02-10,Benzine,94892
2014-02-10,Diesel,13209
2014-02-11,Benzine,94939
2014-02-11,Diesel,13219
2014-02-12,Benzine,94997
2014-02-12,Diesel,13227
2014-02-13,Diesel,13245
2014-02-13,Benzine,95050
2014-02-14,Diesel,13264
2014-02-14,Benzine,95175
2014-02-14,Alcohol,125
2014-02-14,LPG,924
2014-02-15,Diesel,13273
2014-02-15,Benzine,95258
2014-02-16,Benzine,95260
2014-02-17,Diesel,13282
2014-02-17,Benzine,95301
2014-02-18,LPG,925
2014-02-18,Benzine,95357
2014-02-18,Diesel,13290
2014-02-19,Alcohol,126
2014-02-19,Benzine,95403
2014-02-19,Diesel,13304
2014-02-20,Benzine,95460
2014-02-20,LPG,926
2014-02-20,Diesel,13319
2014-02-21,Benzine,95578
2014-02-21,Diesel,13336
2014-02-22,Benzine,95635
2014-02-22,Diesel,13344
2014-02-23,Benzine,95636
2014-02-24,Benzine,95670
2014-02-24,Diesel,13360
2014-02-25,Diesel,13376
2014-02-25,Benzine,95698
2014-02-26,Benzine,95742
2014-02-26,Diesel,13391
2014-02-27,Benzine,95834
2014-02-27,Alcohol,127
2014-02-27,Diesel,13406
2014-02-28,Alcohol,128
2014-02-28,Benzine,95976
2014-02-28,Diesel,13425
2014-03-01,Benzine,96035
2014-03-01,Diesel,13431
2014-03-01,LPG,927
2014-03-03,Diesel,13437
2014-03-03,Benzine,96066
2014-03-03,LPG,928
2014-03-04,Benzine,96094
2014-03-04,Diesel,13443
2014-03-05,Diesel,13452
2014-03-05,Benzine,96155
2014-03-06,Diesel,13467
2014-03-06,Benzine,96215
2014-03-07,Benzine,96341
2014-03-07,Diesel,13489
2014-03-08,Benzine,96406
2014-03-08,Alcohol,129
2014-03-08,Diesel,13499
2014-03-10,Diesel,13506
2014-03-10,Benzine,96449
2014-03-11,Diesel,13520
2014-03-11,LPG,929
2014-03-11,Benzine,96495
2014-03-12,Benzine,96558
2014-03-12,Diesel,13536
2014-03-13,Benzine,96619
2014-03-13,Diesel,13548
2014-03-14,Benzine,96726
2014-03-14,Diesel,13567
2014-03-14,LPG,930
2014-03-15,LPG,932
2014-03-15,Diesel,13573
2014-03-15,Benzine,96784
2014-03-16,Benzine,96785
2014-03-17,Benzine,96829
2014-03-17,Diesel,13584
2014-03-18,Benzine,96866
2014-03-18,Diesel,13590
2014-03-19,Benzine,96918
2014-03-19,Diesel,13603
2014-03-20,Benzine,96979
2014-03-20,Diesel,13626
2014-03-21,Diesel,13662
2014-03-21,Benzine,97088
2014-03-21,LPG,933
2014-03-22,Benzine,97145
2014-03-22,Diesel,13671
2014-03-24,Benzine,97179
2014-03-24,Diesel,13684
2014-03-25,Diesel,13698
2014-03-25,Benzine,97219
2014-03-26,Diesel,13713
2014-03-26,Benzine,97282
2014-03-27,Diesel,13731
2014-03-27,Benzine,97328
2014-03-27,LPG,935
2014-03-28,Diesel,13758
2014-03-28,Benzine,97461
2014-03-28,LPG,936
2014-03-29,Diesel,13767
2014-03-29,Benzine,97521
2014-03-31,Benzine,97578
2014-03-31,Diesel,13785
2014-04-01,Benzine,97623
2014-04-01,Diesel,13799
2014-04-02,LPG,937
2014-04-02,Diesel,13814
2014-04-02,Benzine,97674
2014-04-03,Diesel,13829
2014-04-03,Alcohol,130
2014-04-03,Benzine,97744
2014-04-03,LPG,938
2014-04-04,Diesel,13855
2014-04-04,Benzine,97856
2014-04-05,LPG,939
2014-04-05,Diesel,13860
2014-04-05,Benzine,97913
2014-04-07,Benzine,97956
2014-04-07,Diesel,13873
2014-04-08,Diesel,13892
2014-04-08,Benzine,97998
2014-04-09,Benzine,98058
2014-04-09,Diesel,13906
2014-04-10,Benzine,98131
2014-04-10,Diesel,13918
2014-04-11,Diesel,13937
2014-04-11,Alcohol,131
2014-04-11,Benzine,98241
2014-04-12,Benzine,98306
2014-04-12,Diesel,13952
2014-04-14,Benzine,98348
2014-04-14,Diesel,13962
2014-04-15,Diesel,13980
2014-04-15,Benzine,98405
2014-04-16,Diesel,13985
2014-04-16,Benzine,98465
2014-04-16,LPG,940
2014-04-17,Benzine,98541
2014-04-17,Diesel,14007
2014-04-18,Diesel,14031
2014-04-18,Benzine,98641
2014-04-19,Benzine,98689
2014-04-19,Diesel,14034
2014-04-22,Diesel,14040
2014-04-22,Benzine,98722
2014-04-22,LPG,941
2014-04-23,Diesel,14048
2014-04-23,Alcohol,132
2014-04-23,Benzine,98781
2014-04-24,Benzine,98865
2014-04-24,Diesel,14064
2014-04-25,Benzine,98995
2014-04-25,Diesel,14097
2014-04-26,Benzine,99002
2014-04-26,Diesel,14099
2014-04-28,Benzine,99061
2014-04-28,LPG,942
2014-04-28,Diesel,14109
2014-04-29,LPG,943
2014-04-29,Benzine,99119
2014-04-29,Diesel,14122
2014-04-30,Diesel,14139
2014-04-30,Benzine,99203
2014-05-01,Diesel,14153
2014-05-01,Benzine,99269
2014-05-02,LPG,944
2014-05-02,Diesel,14171
2014-05-02,Benzine,99381
2014-05-03,Benzine,99420
2014-05-03,Diesel,14177
2014-05-05,Diesel,14183
2014-05-05,Benzine,99461
2014-05-06,Benzine,99512
2014-05-06,Diesel,14195
2014-05-07,Benzine,99555
2014-05-07,Diesel,14214
2014-05-08,Benzine,99630
2014-05-08,Diesel,14230
2014-05-09,Diesel,14258
2014-05-09,Benzine,99739
2014-05-10,Benzine,99802
2014-05-10,Diesel,14262
2014-05-12,LPG,945
2014-05-12,Alcohol,133
2014-05-12,Diesel,14276
2014-05-12,Benzine,99837
2014-05-13,LPG,946
2014-05-13,Diesel,14284
2014-05-13,Benzine,99872
2014-05-14,Benzine,99926
2014-05-14,Diesel,14296
2014-05-15,LPG,947
2014-05-15,Benzine,99993
2014-05-15,Diesel,14311
2014-05-16,LPG,948
2014-05-16,Benzine,100118
2014-05-16,Diesel,14334
2014-05-17,Diesel,14347
2014-05-17,Benzine,100183
2014-05-18,Benzine,100184
2014-05-19,LPG,949
2014-05-19,Diesel,14356
2014-05-19,Benzine,100222
2014-05-20,Diesel,14370
2014-05-20,Benzine,100256
2014-05-21,Diesel,14380
2014-05-21,Benzine,100317
2014-05-21,Alcohol,134
2014-05-22,Diesel,14393
2014-05-22,Benzine,100379
2014-05-23,LPG,950
2014-05-23,Diesel,14414
2014-05-23,Benzine,100514
2014-05-24,Diesel,14430
2014-05-24,Benzine,100578
2014-05-26,LPG,951
2014-05-26,Diesel,14446
2014-05-26,Benzine,100611
2014-05-27,Benzine,100657
2014-05-27,Diesel,14469
2014-05-28,Benzine,100736
2014-05-28,Diesel,14493
2014-05-29,Benzine,100737
2014-05-30,Benzine,100864
2014-05-30,Diesel,14529
2014-05-31,Benzine,100915
2014-05-31,Diesel,14540
2014-06-01,Benzine,100916
2014-06-02,Diesel,14551
2014-06-02,Benzine,100960
2014-06-03,Benzine,101008
2014-06-03,Diesel,14567
2014-06-04,Diesel,14575
2014-06-04,Alcohol,135
2014-06-04,Benzine,101064
2014-06-05,Benzine,101117
2014-06-05,Diesel,14596
2014-06-06,Benzine,101229
2014-06-06,LPG,952
2014-06-06,Diesel,14624
2014-06-07,Diesel,14630
2014-06-07,Benzine,101295
2014-06-07,Alcohol,137
2014-06-09,Benzine,101297
2014-06-10,Diesel,14645
2014-06-10,Benzine,101341
2014-06-11,Benzine,101403
2014-06-11,Diesel,14661
2014-06-11,Elektriciteit,7
2014-06-11,LPG,953
2014-06-12,Benzine,101474
2014-06-12,LPG,954
2014-06-12,Diesel,14680
2014-06-13,Benzine,101574
2014-06-13,Diesel,14705
2014-06-14,Benzine,101640
2014-06-14,Diesel,14709
2014-06-16,Benzine,101694
2014-06-16,Diesel,14721
2014-06-17,Benzine,101752
2014-06-17,Diesel,14728
2014-06-18,Benzine,101802
2014-06-18,Diesel,14744
2014-06-19,Benzine,101864
2014-06-19,LPG,955
2014-06-19,Diesel,14756
2014-06-20,Diesel,14776
2014-06-20,Alcohol,138
2014-06-20,Benzine,101973
2014-06-21,LPG,956
2014-06-21,Diesel,14788
2014-06-21,Benzine,102033
2014-06-21,Alcohol,139
2014-06-22,Diesel,14789
2014-06-22,Benzine,102034
2014-06-23,Diesel,14799
2014-06-23,Benzine,102078
2014-06-24,Diesel,14809
2014-06-24,Benzine,102136
2014-06-25,Benzine,102193
2014-06-25,Diesel,14821
2014-06-26,Diesel,14844
2014-06-26,Benzine,102267
2014-06-27,Benzine,102419
2014-06-27,Diesel,14882
2014-06-28,LPG,957
2014-06-28,Diesel,14897
2014-06-28,Benzine,102490
2014-06-29,Benzine,102491
2014-06-30,Benzine,102543
2014-06-30,Diesel,14916
2014-06-30,LPG,958
2014-07-01,LPG,959
2014-07-01,Alcohol,140
2014-07-01,Diesel,14928
2014-07-01,Benzine,102608
2014-07-02,Benzine,102660
2014-07-02,Diesel,14941
2014-07-03,Benzine,102724
2014-07-03,Diesel,14956
2014-07-04,Benzine,102844
2014-07-04,Diesel,14975
2014-07-04,LPG,962
2014-07-05,Diesel,14983
2014-07-05,Alcohol,141
2014-07-05,LPG,963
2014-07-05,Benzine,102918
2014-07-07,Alcohol,143
2014-07-07,Benzine,102956
2014-07-07,Diesel,15000
2014-07-08,Benzine,103004
2014-07-08,Diesel,15014
2014-07-09,Benzine,103056
2014-07-09,Diesel,15031
2014-07-10,Diesel,15054
2014-07-10,Benzine,103127
2014-07-11,Diesel,15077
2014-07-11,Benzine,103218
2014-07-12,Diesel,15081
2014-07-12,Benzine,103287
2014-07-14,Diesel,15092
2014-07-14,Benzine,103322
