Datum tenaamstelling,Kenteken,Brandstof omschrijving,Voertuigsoort,Merk,Handelsbenaming
2007-06-02,36,36,36,36,36
2007-06-04,38,38,38,38,38
2007-06-05,36,36,36,36,36
2007-06-06,45,45,45,45,45
2007-06-07,45,45,45,45,45
2007-06-08,56,56,56,56,56
2007-06-09,21,21,21,21,21
2007-06-11,34,34,34,34,34
2007-06-12,41,41,41,41,41
2007-06-13,47,47,47,47,47
2007-06-14,54,54,54,54,54
2007-06-15,90,90,90,90,90
2007-06-16,27,27,27,27,27
2007-06-18,47,47,47,47,47
2007-06-19,43,43,43,43,43
2007-06-20,51,51,51,51,51
2007-06-21,45,45,45,45,45
2007-06-22,74,74,74,74,74
2007-06-23,22,22,22,22,22
2007-06-25,45,45,45,45,45
2007-06-26,42,42,42,42,42
2007-06-27,58,58,58,58,58
2007-06-28,78,78,78,78,78
2007-06-29,97,97,97,97,97
2007-06-30,25,25,25,25,25
2007-07-02,46,46,46,46,46
2007-07-03,33,33,33,33,33
2007-07-04,47,47,47,47,47
2007-07-05,62,62,62,62,62
2007-07-06,78,78,78,78,78
2007-07-07,32,32,32,32,32
2007-07-09,49,49,49,49,49
2007-07-10,39,39,39,39,39
2007-07-11,33,33,33,33,33
2007-07-12,81,81,81,81,81
2007-07-13,72,72,72,72,72
2007-07-14,28,28,28,28,28
2007-07-16,46,46,46,46,46
2007-07-17,47,47,47,47,47
2007-07-18,42,42,42,42,42
2007-07-19,60,60,60,60,60
2007-07-20,67,67,67,67,67
2007-07-21,23,23,23,23,23
2007-07-23,36,36,36,36,36
2007-07-24,32,32,32,32,32
2007-07-25,39,39,39,39,39
2007-07-26,48,48,48,48,48
2007-07-27,63,63,63,63,63
2007-07-28,11,11,11,11,11
2007-07-30,29,29,29,29,29
2007-07-31,41,41,41,41,41
2007-08-01,41,41,41,41,41
2007-08-02,29,29,29,29,29
2007-08-03,54,54,54,54,54
2007-08-04,14,14,14,14,14
2007-08-06,26,26,26,26,26
2007-08-07,42,42,42,42,42
2007-08-08,38,38,38,38,38
2007-08-09,46,46,46,46,46
2007-08-10,63,63,63,63,63
2007-08-11,14,14,14,14,14
2007-08-13,39,39,39,39,39
2007-08-14,43,43,43,43,43
2007-08-15,31,31,31,31,31
2007-08-16,38,38,38,38,38
2007-08-17,82,82,82,82,82
2007-08-18,14,14,14,14,14
2007-08-20,27,27,27,27,27
2007-08-21,32,32,32,32,32
2007-08-22,51,51,51,51,51
2007-08-23,51,51,51,51,51
2007-08-24,69,69,69,69,69
2007-08-25,29,29,29,29,29
2007-08-27,36,36,36,36,36
2007-08-28,50,50,50,50,50
2007-08-29,41,41,41,41,41
2007-08-30,60,60,60,60,60
2007-08-31,82,82,82,82,82
2007-09-01,21,21,21,21,21
2007-09-03,35,35,35,35,35
2007-09-04,23,23,23,23,23
2007-09-05,46,46,46,46,46
2007-09-06,50,50,50,50,50
2007-09-07,57,57,57,57,57
2007-09-08,23,23,23,23,23
2007-09-10,34,34,34,34,34
2007-09-11,39,39,39,39,39
2007-09-12,40,40,40,40,40
2007-09-13,54,54,54,54,54
2007-09-14,59,59,59,59,59
2007-09-15,17,17,17,17,17
2007-09-17,32,32,32,32,32
2007-09-18,48,48,48,48,48
2007-09-19,43,43,43,43,43
2007-09-20,51,51,51,51,51
2007-09-21,77,77,77,77,76
2007-09-22,25,25,25,25,25
2007-09-24,45,45,45,45,45
2007-09-25,36,36,36,36,36
2007-09-26,57,57,57,57,57
2007-09-27,47,47,47,47,47
2007-09-28,78,78,78,78,78
2007-09-29,33,33,33,33,33
2007-10-01,117,117,117,117,117
2007-10-02,49,49,49,49,49
2007-10-03,50,50,50,50,50
2007-10-04,54,54,54,54,54
2007-10-05,88,88,88,88,88
2007-10-06,17,17,17,17,17
2007-10-08,38,38,38,38,38
2007-10-09,39,39,39,39,39
2007-10-10,42,42,42,42,42
2007-10-11,50,50,50,50,50
2007-10-12,80,80,80,80,80
2007-10-13,32,32,32,32,32
2007-10-15,27,27,27,27,27
2007-10-16,42,42,42,42,41
2007-10-17,39,39,39,39,39
2007-10-18,56,56,56,56,56
2007-10-19,73,73,73,73,73
2007-10-20,28,28,28,28,28
2007-10-22,44,44,44,44,44
2007-10-23,48,48,48,48,48
2007-10-24,159,159,159,159,159
2007-10-25,56,56,56,56,56
2007-10-26,75,75,75,75,75
2007-10-27,26,26,26,26,26
2007-10-29,40,40,40,40,40
2007-10-30,42,42,42,42,42
2007-10-31,51,51,51,51,51
2007-11-01,46,46,46,46,46
2007-11-02,67,67,67,67,67
2007-11-03,18,18,18,18,18
2007-11-05,33,33,33,33,33
2007-11-06,31,31,31,31,31
2007-11-07,32,32,32,32,32
2007-11-08,56,56,56,56,56
2007-11-09,65,65,65,65,65
2007-11-10,26,26,26,26,26
2007-11-12,35,35,35,35,35
2007-11-13,44,44,44,44,44
2007-11-14,55,55,55,55,55
2007-11-15,44,44,44,44,44
2007-11-16,69,69,69,69,69
2007-11-17,21,21,21,21,21
2007-11-19,42,42,42,42,42
2007-11-20,35,35,35,35,35
2007-11-21,41,41,41,41,41
2007-11-22,58,58,58,58,58
2007-11-23,60,60,60,60,60
2007-11-24,20,20,20,20,20
2007-11-26,34,34,34,34,34
2007-11-27,43,43,43,43,43
2007-11-28,36,36,36,36,36
2007-11-29,67,67,67,67,67
2007-11-30,79,79,79,79,79
2007-12-01,35,35,35,35,35
2007-12-03,41,41,41,41,41
2007-12-04,36,36,36,36,36
2007-12-05,30,30,30,30,30
2007-12-06,46,46,46,46,46
2007-12-07,69,69,69,69,69
2007-12-08,16,16,16,16,16
2007-12-10,30,30,30,30,30
2007-12-11,35,35,35,35,35
2007-12-12,40,40,40,40,40
2007-12-13,48,48,48,48,48
2007-12-14,56,56,56,56,56
2007-12-15,20,20,20,20,20
2007-12-17,47,47,47,47,47
2007-12-18,41,41,41,41,41
2007-12-19,43,43,43,43,43
2007-12-20,44,44,44,44,44
2007-12-21,49,49,49,49,49
2007-12-22,17,17,17,17,17
2007-12-24,28,28,28,28,28
2007-12-27,34,34,34,34,34
2007-12-28,43,43,43,43,43
2007-12-29,11,11,11,11,11
2007-12-31,38,38,38,38,38
2008-01-02,117,117,117,117,117
2008-01-03,106,106,106,106,106
2008-01-04,142,142,142,142,142
2008-01-05,34,34,34,34,34
2008-01-07,74,74,74,74,74
2008-01-08,84,84,84,84,84
2008-01-09,81,81,81,81,81
2008-01-10,76,76,76,76,76
2008-01-11,120,120,120,120,120
2008-01-12,32,32,32,32,32
2008-01-14,61,61,61,61,61
2008-01-15,53,53,53,53,53
2008-01-16,84,84,84,84,84
2008-01-17,56,56,56,56,56
2008-01-18,89,89,89,89,89
2008-01-19,28,28,28,28,28
2008-01-21,56,56,56,56,56
2008-01-22,51,51,51,51,51
2008-01-23,65,65,65,65,65
2008-01-24,88,88,88,88,88
2008-01-25,95,95,95,95,95
2008-01-26,30,30,30,30,30
2008-01-28,65,65,65,65,65
2008-01-29,48,48,48,48,48
2008-01-30,72,72,72,72,72
2008-01-31,89,89,89,89,89
2008-02-01,95,95,95,95,95
2008-02-02,29,29,29,29,29
2008-02-04,38,38,38,38,38
2008-02-05,37,37,37,37,37
2008-02-06,64,64,64,64,64
2008-02-07,76,76,76,76,76
2008-02-08,102,102,102,102,102
2008-02-09,32,32,32,32,32
2008-02-11,47,47,47,47,47
2008-02-12,53,53,53,53,53
2008-02-13,58,58,58,58,58
2008-02-14,75,75,75,75,75
2008-02-15,120,120,120,120,120
2008-02-16,36,36,36,36,36
2008-02-18,46,46,46,46,46
2008-02-19,58,58,58,58,58
2008-02-20,56,56,56,56,56
2008-02-21,65,65,65,65,65
2008-02-22,103,103,103,103,103
2008-02-23,25,25,25,25,25
2008-02-25,47,47,47,47,47
2008-02-26,53,53,53,53,53
2008-02-27,77,77,77,77,77
2008-02-28,83,83,83,83,83
2008-02-29,115,115,115,115,115
2008-03-01,38,38,38,38,38
2008-03-03,54,54,54,54,54
2008-03-04,56,56,56,56,56
2008-03-05,58,58,58,58,58
2008-03-06,64,64,64,64,64
2008-03-07,119,119,119,119,119
2008-03-08,33,33,33,33,33
2008-03-10,51,51,51,51,51
2008-03-11,46,46,46,46,46
2008-03-12,67,67,67,67,67
2008-03-13,81,81,81,81,81
2008-03-14,121,121,121,121,121
2008-03-15,34,34,34,34,34
2008-03-17,64,64,64,64,64
2008-03-18,77,77,77,77,77
2008-03-19,82,82,82,82,82
2008-03-20,94,94,94,94,94
2008-03-21,94,94,94,94,94
2008-03-22,23,23,23,23,23
2008-03-24,1,1,1,1,1
2008-03-25,48,48,48,48,48
2008-03-26,58,58,58,58,58
2008-03-27,104,104,104,104,104
2008-03-28,117,117,117,117,117
2008-03-29,35,35,35,35,35
2008-03-31,99,99,99,99,99
2008-04-01,54,54,54,54,54
2008-04-02,56,56,56,56,56
2008-04-03,75,75,75,75,75
2008-04-04,120,120,120,120,120
2008-04-05,32,32,32,32,32
2008-04-07,59,59,59,59,59
2008-04-08,59,59,59,59,59
2008-04-09,55,55,55,55,55
2008-04-10,67,67,67,67,67
2008-04-11,109,109,109,109,109
2008-04-12,32,32,32,32,32
2008-04-14,44,44,44,44,44
2008-04-15,46,46,46,46,46
2008-04-16,58,58,58,58,58
2008-04-17,65,65,65,65,65
2008-04-18,102,102,102,102,102
2008-04-19,30,30,30,30,30
2008-04-21,56,56,56,56,56
2008-04-22,61,61,61,61,61
2008-04-23,67,67,67,67,67
2008-04-24,90,90,90,90,90
2008-04-25,111,111,111,111,111
2008-04-26,43,43,43,43,43
2008-04-28,49,49,49,49,49
2008-04-29,90,90,90,90,90
2008-05-02,56,56,56,56,56
2008-05-03,16,16,16,16,16
2008-05-05,53,53,53,53,53
2008-05-06,53,53,53,53,53
2008-05-07,62,62,62,62,62
2008-05-08,64,64,64,64,64
2008-05-09,97,97,97,97,97
2008-05-10,29,29,29,29,28
2008-05-13,52,52,52,52,52
2008-05-14,64,64,64,64,64
2008-05-15,76,76,76,76,76
2008-05-16,90,90,90,90,90
2008-05-17,33,33,33,33,33
2008-05-19,44,44,44,44,44
2008-05-20,49,49,49,49,49
2008-05-21,70,70,70,70,70
2008-05-22,79,79,79,79,78
2008-05-23,121,121,121,121,121
2008-05-24,33,33,33,33,33
2008-05-26,56,56,56,56,56
2008-05-27,51,51,51,51,51
2008-05-28,54,54,54,54,54
2008-05-29,78,78,78,78,78
2008-05-30,128,128,128,128,128
2008-05-31,38,38,38,38,38
2008-06-02,55,55,55,55,55
2008-06-03,47,47,47,47,47
2008-06-04,68,68,68,68,68
2008-06-05,67,67,67,67,67
2008-06-06,118,118,118,118,118
2008-06-07,41,41,41,41,41
2008-06-09,54,54,54,54,54
2008-06-10,67,67,67,67,67
2008-06-11,70,70,70,70,70
2008-06-12,72,72,72,72,72
2008-06-13,95,95,95,95,95
2008-06-14,32,32,32,32,31
2008-06-16,59,59,59,59,59
2008-06-17,58,58,58,58,58
2008-06-18,66,66,66,66,66
2008-06-19,59,59,59,59,59
2008-06-20,101,101,101,101,101
2008-06-21,29,29,29,29,29
2008-06-23,41,41,41,41,41
2008-06-24,47,47,47,47,47
2008-06-25,82,82,82,82,82
2008-06-26,77,77,77,77,77
2008-06-27,97,97,97,97,97
2008-06-28,38,38,38,38,38
2008-06-30,74,74,74,74,74
2008-07-01,58,58,58,58,58
2008-07-02,64,64,64,64,64
2008-07-03,83,83,83,83,83
2008-07-04,115,115,115,115,115
2008-07-05,28,28,28,28,28
2008-07-07,48,48,48,48,48
2008-07-08,54,54,54,54,54
2008-07-09,71,71,71,71,71
2008-07-10,64,64,64,64,64
2008-07-11,100,100,100,100,100
2008-07-12,31,31,31,31,31
2008-07-14,59,59,59,59,59
2008-07-15,67,67,67,67,67
2008-07-16,74,74,74,74,74
2008-07-17,70,70,70,70,70
2008-07-18,90,90,90,90,90
2008-07-19,29,29,29,29,29
2008-07-21,41,41,41,41,41
2008-07-22,40,40,40,40,40
2008-07-23,53,53,53,53,53
2008-07-24,57,57,57,57,57
2008-07-25,74,74,74,74,74
2008-07-26,11,11,11,11,11
2008-07-28,39,39,39,39,39
2008-07-29,38,38,38,38,38
2008-07-30,53,53,53,53,53
2008-07-31,73,73,73,73,73
2008-08-01,90,90,90,90,90
2008-08-02,16,16,16,16,16
2008-08-04,43,43,43,43,43
2008-08-05,39,39,39,39,39
2008-08-06,44,44,44,44,44
2008-08-07,61,61,61,61,61
2008-08-08,69,69,69,69,69
2008-08-09,22,22,22,22,22
2008-08-11,32,32,32,32,32
2008-08-12,57,57,57,57,57
2008-08-13,57,57,57,57,57
2008-08-14,63,63,63,63,63
2008-08-15,82,82,82,82,82
2008-08-16,19,19,19,19,19
2008-08-18,60,60,60,60,60
2008-08-19,44,44,44,44,44
2008-08-20,47,47,47,47,47
2008-08-21,55,55,55,55,55
2008-08-22,86,86,86,86,86
2008-08-23,36,36,36,36,36
2008-08-25,43,43,43,43,43
2008-08-26,65,65,65,65,65
2008-08-27,61,61,61,61,61
2008-08-28,59,59,59,59,59
2008-08-29,97,97,97,97,97
2008-08-30,20,20,20,20,20
2008-09-01,43,43,43,43,43
2008-09-02,35,35,35,35,35
2008-09-03,48,48,48,48,48
2008-09-04,63,63,63,63,63
2008-09-05,76,76,76,76,76
2008-09-06,21,21,21,21,21
2008-09-08,53,53,53,53,53
2008-09-09,66,66,66,66,66
2008-09-10,58,58,58,58,58
2008-09-11,58,58,58,58,58
2008-09-12,64,64,64,64,64
2008-09-13,26,26,26,26,26
2008-09-15,52,52,52,52,52
2008-09-16,52,52,52,52,52
2008-09-17,55,55,55,55,55
2008-09-18,66,66,66,66,66
2008-09-19,94,94,94,94,94
2008-09-20,31,31,31,31,31
2008-09-22,45,45,45,45,45
2008-09-23,53,53,53,53,53
2008-09-24,56,56,56,56,56
2008-09-25,62,62,62,62,62
2008-09-26,81,81,81,81,81
2008-09-27,19,19,19,19,19
2008-09-29,57,57,57,57,57
2008-09-30,69,69,69,69,69
2008-10-01,68,68,68,68,68
2008-10-02,71,71,71,71,71
2008-10-03,81,81,81,81,81
2008-10-04,31,31,31,31,31
2008-10-06,51,51,51,51,51
2008-10-07,50,50,50,50,50
2008-10-08,54,54,54,54,54
2008-10-09,69,69,69,69,69
2008-10-10,103,103,103,103,103
2008-10-11,24,24,24,24,24
2008-10-13,51,51,51,51,51
2008-10-14,60,60,60,60,60
2008-10-15,54,54,54,54,54
2008-10-16,74,74,74,74,74
2008-10-17,80,80,80,80,80
2008-10-18,25,25,25,25,25
2008-10-20,53,53,53,53,53
2008-10-21,60,60,60,60,60
2008-10-22,54,54,54,54,54
2008-10-23,74,74,74,74,74
2008-10-24,100,100,100,100,100
2008-10-25,27,27,27,27,27
2008-10-27,55,55,55,55,55
2008-10-28,57,57,57,57,57
2008-10-29,56,56,56,56,56
2008-10-30,74,74,74,74,74
2008-10-31,115,115,115,115,115
2008-11-01,37,37,37,37,37
2008-11-03,64,64,64,64,64
2008-11-04,50,50,50,50,50
2008-11-05,51,51,51,51,51
2008-11-06,65,65,65,65,65
2008-11-07,97,97,97,97,97
2008-11-08,30,30,30,30,30
2008-11-10,40,40,40,40,40
2008-11-11,31,31,31,31,31
2008-11-12,53,53,53,53,53
2008-11-13,51,51,51,51,51
2008-11-14,104,104,104,104,104
2008-11-15,32,32,32,32,32
2008-11-17,41,41,41,41,41
2008-11-18,54,54,54,54,54
2008-11-19,57,57,57,57,57
2008-11-20,62,62,62,62,62
2008-11-21,78,78,78,78,78
2008-11-22,22,22,22,22,22
2008-11-24,47,47,47,47,47
2008-11-25,37,37,37,37,37
2008-11-26,66,66,66,66,66
2008-11-27,56,56,56,56,56
2008-11-28,88,88,88,88,88
2008-11-29,19,19,19,19,19
2008-12-01,53,53,53,53,53
2008-12-02,35,35,35,35,35
2008-12-03,52,52,52,52,52
2008-12-04,75,75,75,75,75
2008-12-05,65,65,65,65,65
2008-12-06,35,35,35,35,35
2008-12-08,37,37,37,37,37
2008-12-09,36,36,36,36,36
2008-12-10,38,38,38,38,38
2008-12-11,57,57,57,57,57
2008-12-12,79,79,79,79,79
2008-12-13,23,23,23,23,23
2008-12-15,45,45,45,45,45
2008-12-16,44,44,44,44,44
2008-12-17,40,40,40,40,40
2008-12-18,46,46,46,46,46
2008-12-19,61,61,61,61,61
2008-12-20,27,27,27,27,27
2008-12-22,46,46,46,46,46
2008-12-23,54,54,54,54,54
2008-12-24,63,63,63,63,63
2008-12-27,13,13,13,13,13
2008-12-29,52,52,52,52,52
2008-12-30,50,50,50,50,50
2008-12-31,44,44,44,44,44
2009-01-02,188,188,188,188,188
2009-01-03,30,30,30,30,30
2009-01-05,98,98,98,98,98
2009-01-06,96,96,96,96,96
2009-01-07,105,105,105,105,105
2009-01-08,109,109,109,109,109
2009-01-09,145,145,145,145,145
2009-01-10,49,49,49,49,49
2009-01-12,57,57,57,57,57
2009-01-13,80,80,80,80,80
2009-01-14,85,85,85,85,85
2009-01-15,116,116,116,116,116
2009-01-16,146,146,146,146,146
2009-01-17,42,42,42,42,42
2009-01-19,58,58,58,58,58
2009-01-20,61,61,61,61,61
2009-01-21,71,71,71,71,71
2009-01-22,70,70,70,70,70
2009-01-23,114,114,114,114,114
2009-01-24,46,46,46,46,46
2009-01-26,58,58,58,58,58
2009-01-27,52,52,52,52,52
2009-01-28,67,67,67,67,67
2009-01-29,88,88,88,88,88
2009-01-30,121,121,121,121,121
2009-01-31,30,30,30,30,30
2009-02-02,53,53,53,53,53
2009-02-03,54,54,54,54,54
2009-02-04,54,54,54,54,54
2009-02-05,98,98,98,98,98
2009-02-06,115,115,115,115,115
2009-02-07,37,37,37,37,37
2009-02-09,65,65,65,65,65
2009-02-10,72,72,72,72,72
2009-02-11,72,72,72,72,72
2009-02-12,79,79,79,79,79
2009-02-13,123,123,123,123,123
2009-02-14,43,43,43,43,43
2009-02-16,59,59,59,59,59
2009-02-17,58,58,58,58,58
2009-02-18,64,64,64,64,64
2009-02-19,77,77,77,77,77
2009-02-20,104,104,104,104,104
2009-02-21,27,27,27,27,27
2009-02-23,47,47,47,47,47
2009-02-24,62,62,62,62,62
2009-02-25,63,63,63,63,63
2009-02-26,91,91,91,91,91
2009-02-27,120,120,120,120,120
2009-02-28,40,40,40,40,40
2009-03-02,64,64,64,64,64
2009-03-03,59,59,59,59,59
2009-03-04,71,71,71,71,71
2009-03-05,79,79,79,79,79
2009-03-06,117,117,117,117,117
2009-03-07,30,30,30,30,30
2009-03-09,42,42,42,42,42
2009-03-10,78,78,78,78,78
2009-03-11,83,83,83,83,83
2009-03-12,93,93,93,93,93
2009-03-13,114,114,114,114,114
2009-03-14,41,41,41,41,41
2009-03-16,55,55,55,55,55
2009-03-17,64,64,64,64,64
2009-03-18,72,72,72,72,72
2009-03-19,72,72,72,72,72
2009-03-20,124,124,124,124,124
2009-03-21,40,40,40,40,40
2009-03-23,49,49,49,49,49
2009-03-24,57,57,57,57,57
2009-03-25,69,69,69,69,69
2009-03-26,84,84,84,84,84
2009-03-27,123,123,123,123,123
2009-03-28,49,49,49,49,49
2009-03-30,39,39,39,39,39
2009-03-31,96,96,96,96,96
2009-04-01,80,80,80,80,80
2009-04-02,93,93,93,93,93
2009-04-03,127,127,127,127,127
2009-04-04,45,45,45,45,45
2009-04-06,57,57,57,57,57
2009-04-07,64,64,64,64,64
2009-04-08,71,71,71,71,71
2009-04-09,77,77,77,77,77
2009-04-10,107,107,107,107,107
2009-04-11,29,29,29,29,29
2009-04-13,1,1,1,1,1
2009-04-14,73,73,73,73,73
2009-04-15,70,70,70,70,70
2009-04-16,81,81,81,81,81
2009-04-17,103,103,103,103,103
2009-04-18,35,35,35,35,35
2009-04-20,54,54,54,54,54
2009-04-21,66,66,66,66,66
2009-04-22,65,65,65,65,65
2009-04-23,88,88,88,88,88
2009-04-24,119,119,119,119,119
2009-04-25,35,35,35,35,35
2009-04-27,43,43,43,43,43
2009-04-28,74,74,74,74,74
2009-04-29,125,125,125,125,125
2009-05-01,74,74,74,74,74
2009-05-02,24,24,24,24,24
2009-05-04,58,58,58,58,58
2009-05-05,66,66,66,66,66
2009-05-06,54,54,54,54,54
2009-05-07,68,68,68,68,68
2009-05-08,102,102,102,102,102
2009-05-09,41,41,41,41,41
2009-05-11,56,56,56,56,56
2009-05-12,69,69,69,69,69
2009-05-13,55,55,55,55,55
2009-05-14,69,69,69,69,69
2009-05-15,137,137,137,137,137
2009-05-16,30,30,30,30,30
2009-05-18,58,58,58,58,58
2009-05-19,72,72,72,72,72
2009-05-20,88,88,88,88,88
2009-05-22,82,82,82,82,82
2009-05-23,19,19,19,19,19
2009-05-25,49,49,49,49,49
2009-05-26,59,59,59,59,59
2009-05-27,78,78,78,78,78
2009-05-28,86,86,86,86,86
2009-05-29,125,125,125,125,125
2009-05-30,40,40,40,40,40
2009-06-02,53,53,53,53,53
2009-06-03,56,56,56,56,55
2009-06-04,63,63,63,63,63
2009-06-05,130,130,130,130,130
2009-06-06,33,33,33,33,33
2009-06-08,64,64,64,64,64
2009-06-09,62,62,62,62,62
2009-06-10,91,91,91,91,91
2009-06-11,88,88,88,88,88
2009-06-12,106,106,106,106,106
2009-06-13,36,36,36,36,36
2009-06-15,64,64,64,64,64
2009-06-16,62,62,62,62,62
2009-06-17,88,88,88,88,88
2009-06-18,80,80,80,80,80
2009-06-19,108,108,108,108,108
2009-06-20,37,37,37,37,37
2009-06-22,64,64,64,64,64
2009-06-23,64,64,64,64,64
2009-06-24,81,81,81,81,81
2009-06-25,68,68,68,68,68
2009-06-26,121,121,121,121,121
2009-06-27,50,50,50,50,50
2009-06-29,61,61,61,61,61
2009-06-30,108,108,108,108,107
2009-07-01,74,74,74,74,74
2009-07-02,71,71,71,71,71
2009-07-03,122,122,122,122,122
2009-07-04,45,45,45,45,45
2009-07-06,41,41,41,41,41
2009-07-07,75,75,75,75,75
2009-07-08,77,77,77,77,77
2009-07-09,85,85,85,85,85
2009-07-10,121,121,121,121,121
2009-07-11,48,48,48,48,48
2009-07-13,60,60,60,60,60
2009-07-14,74,74,74,74,74
2009-07-15,64,64,64,64,64
2009-07-16,83,83,83,83,83
2009-07-17,87,87,87,87,87
2009-07-18,27,27,27,27,27
2009-07-20,62,62,62,62,62
2009-07-21,74,74,74,74,74
2009-07-22,74,74,74,74,74
2009-07-23,108,108,108,108,108
2009-07-24,111,111,111,111,111
2009-07-25,40,40,40,40,40
2009-07-27,49,49,49,49,49
2009-07-28,69,69,69,69,69
2009-07-29,41,41,41,41,41
2009-07-30,79,79,79,79,79
2009-07-31,99,99,99,99,99
2009-08-01,34,34,34,34,34
2009-08-03,44,44,44,44,44
2009-08-04,50,50,50,50,50
2009-08-05,50,50,50,50,50
2009-08-06,54,54,54,54,54
2009-08-07,77,77,77,77,77
2009-08-08,25,25,25,25,25
2009-08-10,41,41,41,41,41
2009-08-11,44,44,44,44,44
2009-08-12,63,63,63,63,63
2009-08-13,72,72,72,72,72
2009-08-14,86,86,86,86,86
2009-08-15,30,30,30,30,30
2009-08-17,61,61,61,61,61
2009-08-18,74,74,74,74,74
2009-08-19,56,56,56,56,56
2009-08-20,69,69,69,69,69
2009-08-21,106,106,106,106,106
2009-08-22,35,35,35,35,35
2009-08-24,53,53,53,53,52
2009-08-25,61,61,61,61,61
2009-08-26,62,62,62,62,62
2009-08-27,55,55,55,55,55
2009-08-28,120,120,120,120,120
2009-08-29,36,36,36,36,36
2009-08-31,65,65,65,65,65
2009-09-01,72,72,72,72,72
2009-09-02,55,55,55,55,55
2009-09-03,75,75,75,75,75
2009-09-04,105,105,105,105,105
2009-09-05,25,25,25,25,25
2009-09-07,36,36,36,36,36
2009-09-08,55,55,55,55,55
2009-09-09,67,67,67,67,66
2009-09-10,68,68,68,68,68
2009-09-11,111,111,111,111,111
2009-09-12,42,42,42,42,42
2009-09-14,57,57,57,57,57
2009-09-15,53,53,53,53,53
2009-09-16,47,47,47,47,47
2009-09-17,70,70,70,70,70
2009-09-18,97,97,97,97,97
2009-09-19,40,40,40,40,40
2009-09-21,50,50,50,50,50
2009-09-22,47,47,47,47,47
2009-09-23,63,63,63,63,63
2009-09-24,81,81,81,81,81
2009-09-25,125,125,125,125,125
2009-09-26,33,33,33,33,33
2009-09-28,52,52,52,52,52
2009-09-29,95,95,95,95,95
2009-09-30,112,112,112,112,112
2009-10-01,98,98,98,98,98
2009-10-02,105,105,105,105,105
2009-10-03,36,36,36,36,36
2009-10-04,1,1,1,1,1
2009-10-05,48,48,48,48,48
2009-10-06,45,45,45,45,45
2009-10-07,79,79,79,79,79
2009-10-08,83,83,83,83,83
2009-10-09,104,104,104,104,104
2009-10-10,41,41,41,41,41
2009-10-12,47,47,47,47,47
2009-10-13,46,46,46,46,46
2009-10-14,77,77,77,77,77
2009-10-15,78,78,78,78,78
2009-10-16,99,99,99,99,99
2009-10-17,34,34,34,34,34
2009-10-19,51,51,51,51,51
2009-10-20,60,60,60,60,60
2009-10-21,62,62,62,62,62
2009-10-22,61,61,61,61,60
2009-10-23,92,92,92,92,92
2009-10-24,33,33,33,33,33
2009-10-26,48,48,48,48,48
2009-10-27,47,47,47,47,47
2009-10-28,81,81,81,81,81
2009-10-29,84,84,84,84,84
2009-10-30,133,133,133,133,133
2009-10-31,44,44,44,44,44
2009-11-02,70,70,70,70,70
2009-11-03,60,60,60,60,60
2009-11-04,50,50,50,50,50
2009-11-05,75,75,75,75,75
2009-11-06,124,124,124,124,124
2009-11-07,42,42,42,42,42
2009-11-09,62,62,62,62,62
2009-11-10,83,83,83,83,83
2009-11-11,65,65,65,65,65
2009-11-12,88,88,88,88,88
2009-11-13,87,87,87,87,87
2009-11-14,41,41,41,41,41
2009-11-16,61,61,61,61,61
2009-11-17,65,65,65,65,65
2009-11-18,78,78,78,78,78
2009-11-19,67,67,67,67,67
2009-11-20,120,120,120,120,120
2009-11-21,43,43,43,43,43
2009-11-23,47,47,47,47,47
2009-11-24,81,81,81,81,81
2009-11-25,65,65,65,65,65
2009-11-26,89,89,89,89,89
2009-11-27,111,111,111,111,111
2009-11-28,34,34,34,34,33
2009-11-30,87,87,87,87,87
2009-12-01,55,55,55,55,55
2009-12-02,62,62,62,62,62
2009-12-03,66,66,66,66,66
2009-12-04,96,96,96,96,96
2009-12-05,40,40,40,40,40
2009-12-07,59,59,59,59,59
2009-12-08,43,43,43,43,43
2009-12-09,61,61,61,61,61
2009-12-10,62,62,62,62,62
2009-12-11,95,95,95,95,95
2009-12-12,3,3,3,3,3
2009-12-14,62,62,62,62,62
2009-12-15,67,67,67,67,67
2009-12-16,78,78,78,78,78
2009-12-17,67,67,67,67,67
2009-12-18,67,67,67,67,67
2009-12-19,23,23,23,23,23
2009-12-21,43,43,43,43,43
2009-12-22,54,54,54,54,54
2009-12-23,68,68,68,68,68
2009-12-24,68,68,68,68,68
2009-12-28,54,54,54,54,54
2009-12-29,67,67,67,67,67
2009-12-30,80,80,80,80,80
2009-12-31,61,61,61,61,61
2010-01-02,59,59,59,59,59
2010-01-04,158,158,158,158,158
2010-01-05,93,93,93,93,93
2010-01-06,83,83,83,83,83
2010-01-07,112,112,112,112,112
2010-01-08,149,149,149,149,149
2010-01-09,58,58,58,58,58
2010-01-11,98,98,98,98,98
2010-01-12,84,84,84,84,84
2010-01-13,78,78,78,78,78
2010-01-14,89,89,89,89,89
2010-01-15,127,127,127,127,127
2010-01-16,41,41,41,41,41
2010-01-18,81,81,81,81,81
2010-01-19,84,84,84,84,84
2010-01-20,94,94,94,94,94
2010-01-21,83,83,83,83,83
2010-01-22,99,99,99,99,99
2010-01-23,45,45,45,45,45
2010-01-25,80,80,80,80,80
2010-01-26,76,76,76,76,76
2010-01-27,65,65,65,65,65
2010-01-28,88,88,88,88,88
2010-01-29,129,129,129,129,129
