Datum tenaamstelling,Kenteken,Brandstof omschrijving,Voertuigsoort,Merk,Handelsbenaming
2018-11-22,5,5,5,5,5
2018-11-23,6,6,6,6,6
2018-11-24,4,4,4,4,4
2018-11-26,14,14,14,14,14
2018-11-27,3,3,3,3,3
2018-11-28,8,8,8,8,8
2018-11-29,2,2,2,2,2
2018-11-30,8,8,8,8,8
2018-12-01,4,4,4,4,4
2018-12-03,3,3,3,3,3
2018-12-04,3,3,3,3,3
2018-12-05,2,2,2,2,2
2018-12-06,2,2,2,2,2
2018-12-07,5,5,5,5,5
2018-12-08,3,3,3,3,3
2018-12-09,1,1,1,1,1
2018-12-10,4,4,4,4,4
2018-12-11,3,3,3,3,3
2018-12-12,2,2,2,2,2
2018-12-13,1,1,1,1,1
2018-12-14,7,7,7,7,7
2018-12-17,1,1,1,1,1
2018-12-18,1,1,1,1,1
2018-12-19,2,2,2,2,2
2018-12-20,3,3,3,3,3
2018-12-21,1,1,1,1,1
2018-12-22,2,2,2,2,2
2018-12-24,4,4,4,4,4
2018-12-27,6,6,6,6,6
2018-12-28,9,9,9,9,9
2018-12-29,3,3,3,3,3
2018-12-31,5,5,5,5,5
2019-01-02,16,16,16,16,16
2019-01-03,8,8,8,8,8
2019-01-04,1,1,1,1,1
2019-01-05,4,4,4,4,4
2019-01-07,3,3,3,3,3
2019-01-08,4,4,4,4,4
2019-01-09,12,12,12,12,12
2019-01-10,2,2,2,2,2
2019-01-11,3,3,3,3,3
2019-01-12,11,11,11,11,11
2019-01-14,2,2,2,2,2
2019-01-15,6,6,6,6,6
2019-01-16,3,3,3,3,3
2019-01-17,7,7,7,7,7
2019-01-18,8,8,8,8,8
2019-01-19,3,3,3,3,3
2019-01-21,2,2,2,2,2
2019-01-22,3,3,3,3,3
2019-01-23,6,6,6,6,6
2019-01-24,1,1,1,1,1
2019-01-26,1,1,1,1,1
2019-01-28,4,4,4,4,4
2019-01-29,3,3,3,3,3
2019-01-30,9,9,9,9,9
2019-01-31,10,10,10,10,10
2019-02-01,2,2,2,2,2
2019-02-02,5,5,5,5,5
2019-02-04,4,4,4,4,4
2019-02-05,8,8,8,8,8
2019-02-06,5,5,5,5,5
2019-02-07,3,3,3,3,3
2019-02-08,3,3,3,3,3
2019-02-09,1,1,1,1,1
2019-02-11,7,7,7,7,7
2019-02-12,3,3,3,3,3
2019-02-13,5,5,5,5,5
2019-02-14,2,2,2,2,2
2019-02-15,2,2,2,2,2
2019-02-17,1,1,1,1,1
2019-02-18,3,3,3,3,3
2019-02-19,3,3,3,3,3
2019-02-20,7,7,7,7,7
2019-02-21,5,5,5,5,5
2019-02-22,6,6,6,6,6
2019-02-24,1,1,1,1,1
2019-02-27,3,3,3,3,3
2019-02-28,20,20,20,20,20
2019-03-01,7,7,7,7,7
2019-03-02,4,4,4,4,4
2019-03-04,3,3,3,3,3
2019-03-05,2,2,2,2,2
2019-03-06,5,5,5,5,5
2019-03-07,6,6,6,6,6
2019-03-08,7,7,7,7,7
2019-03-09,2,2,2,2,2
2019-03-11,8,8,8,8,8
2019-03-12,3,3,3,3,3
2019-03-13,2,2,2,2,2
2019-03-14,6,6,6,6,6
2019-03-15,3,3,3,3,3
2019-03-18,4,4,4,4,4
2019-03-19,1,1,1,1,1
2019-03-20,5,5,5,5,5
2019-03-21,20,20,20,20,20
2019-03-22,7,7,7,7,7
2019-03-23,1,1,1,1,1
2019-03-25,3,3,3,3,3
2019-03-26,4,4,4,4,4
2019-03-27,11,11,11,11,11
2019-03-28,3,3,3,3,3
2019-03-29,1,1,1,1,1
2019-03-30,3,3,3,3,3
2019-04-01,8,8,8,8,8
2019-04-02,4,4,4,4,4
2019-04-03,2,2,2,2,2
2019-04-04,6,6,6,6,6
2019-04-05,6,6,6,6,6
2019-04-06,3,3,3,3,3
2019-04-08,5,5,5,5,5
2019-04-09,1,1,1,1,1
2019-04-11,5,5,5,5,5
2019-04-12,8,8,8,8,8
2019-04-15,2,2,2,2,2
2019-04-16,7,7,7,7,7
2019-04-17,6,6,6,6,6
2019-04-18,3,3,3,3,3
2019-04-19,4,4,4,4,4
2019-04-23,7,7,7,7,7
2019-04-24,2,2,2,2,2
2019-04-25,6,6,6,6,6
2019-04-26,9,9,9,9,9
2019-04-29,3,3,3,3,3
2019-04-30,2,2,2,2,2
2019-05-01,8,8,8,8,8
2019-05-02,10,10,10,10,10
2019-05-03,3,3,3,3,3
2019-05-04,2,2,2,2,2
2019-05-06,2,2,2,2,2
2019-05-07,6,6,6,6,6
2019-05-08,5,5,5,5,5
2019-05-09,4,4,4,4,4
2019-05-10,8,8,8,8,8
2019-05-13,7,7,7,7,7
2019-05-14,7,7,7,7,7
2019-05-15,7,7,7,7,7
2019-05-16,3,3,3,3,3
2019-05-17,2,2,2,2,2
2019-05-20,1,1,1,1,1
2019-05-21,8,8,8,8,8
2019-05-22,10,10,10,10,10
2019-05-23,3,3,3,3,3
2019-05-24,4,4,4,4,4
2019-05-25,6,6,6,6,6
2019-05-27,5,5,5,5,5
2019-05-28,5,5,5,5,5
2019-05-29,3,3,3,3,3
2019-05-30,2,2,2,2,2
2019-05-31,5,5,5,5,5
2019-06-01,3,3,3,3,3
2019-06-03,7,7,7,7,7
2019-06-04,5,5,5,5,5
2019-06-06,3,3,3,3,3
2019-06-07,6,6,6,6,6
2019-06-08,1,1,1,1,1
2019-06-10,1,1,1,1,1
2019-06-11,4,4,4,4,4
2019-06-12,6,6,6,6,6
2019-06-13,9,9,9,9,9
2019-06-14,8,8,8,8,8
2019-06-15,5,5,5,5,5
2019-06-18,2,2,2,2,2
2019-06-19,2,2,2,2,2
2019-06-20,2,2,2,2,2
2019-06-21,5,5,5,5,5
2019-06-22,1,1,1,1,1
2019-06-24,4,4,4,4,4
2019-06-25,5,5,5,5,5
2019-06-26,5,5,5,5,5
2019-06-27,5,5,5,5,5
2019-06-28,10,10,10,10,10
2019-06-29,4,4,4,4,4
2019-06-30,1,1,1,1,1
2019-07-01,7,7,7,7,7
2019-07-02,3,3,3,3,3
2019-07-03,5,5,5,5,5
2019-07-04,1,1,1,1,1
2019-07-05,5,5,5,5,5
2019-07-06,1,1,1,1,1
2019-07-08,3,3,3,3,3
2019-07-09,3,3,3,3,3
2019-07-10,9,9,9,9,9
2019-07-11,5,5,5,5,5
2019-07-12,2,2,2,2,2
2019-07-13,6,6,6,6,6
2019-07-15,6,6,6,6,6
2019-07-16,3,3,3,3,3
2019-07-17,3,3,3,3,3
2019-07-18,3,3,3,3,3
2019-07-19,5,5,5,5,5
2019-07-20,1,1,1,1,1
2019-07-22,3,3,3,3,3
2019-07-23,2,2,2,2,2
2019-07-24,5,5,5,5,5
2019-07-25,3,3,3,3,3
2019-07-26,2,2,2,2,2
2019-07-27,1,1,1,1,1
2019-07-29,27,27,27,27,27
2019-07-30,1,1,1,1,1
2019-07-31,20,20,20,20,20
2019-08-01,8,8,8,8,8
2019-08-02,3,3,3,3,3
2019-08-03,1,1,1,1,1
2019-08-05,14,14,14,14,14
2019-08-07,12,12,12,12,12
2019-08-08,3,3,3,3,3
2019-08-09,4,4,4,4,4
2019-08-10,2,2,2,2,2
2019-08-12,16,16,16,16,16
2019-08-13,2,2,2,2,2
2019-08-14,11,11,11,11,11
2019-08-16,8,8,8,8,8
2019-08-19,3,3,3,3,3
2019-08-20,5,5,5,5,5
2019-08-21,1,1,1,1,1
2019-08-22,1,1,1,1,1
2019-08-23,5,5,5,5,5
2019-08-24,5,5,5,5,5
2019-08-26,11,11,11,11,11
2019-08-27,12,12,12,12,12
2019-08-28,13,13,13,13,13
2019-08-29,9,9,9,9,9
2019-08-30,2,2,2,2,2
2019-08-31,2,2,2,2,2
2019-09-01,1,1,1,1,1
2019-09-02,3,3,3,3,3
2019-09-03,4,4,4,4,4
2019-09-04,2,2,2,2,2
2019-09-05,2,2,2,2,2
2019-09-06,2,2,2,2,2
2019-09-07,3,3,3,3,3
2019-09-09,5,5,5,5,5
2019-09-12,1,1,1,1,1
2019-09-13,5,5,5,5,5
2019-09-14,4,4,4,4,4
2019-09-16,1,1,1,1,1
2019-09-17,2,2,2,2,2
2019-09-18,10,10,10,10,10
2019-09-19,7,7,7,7,7
2019-09-20,4,4,4,4,4
2019-09-21,1,1,1,1,1
2019-09-23,3,3,3,3,3
2019-09-24,2,2,2,2,2
2019-09-25,3,3,3,3,3
2019-09-26,3,3,3,3,3
2019-09-27,3,3,3,3,3
2019-09-28,3,3,3,3,3
2019-09-30,22,22,22,22,22
2019-10-01,4,4,4,4,4
2019-10-02,5,5,5,5,5
2019-10-03,4,4,4,4,4
2019-10-04,4,4,4,4,4
2019-10-05,4,4,4,4,4
2019-10-07,10,10,10,10,10
2019-10-08,1,1,1,1,1
2019-10-09,16,16,16,16,16
2019-10-10,1,1,1,1,1
2019-10-11,6,6,6,6,6
2019-10-12,5,5,5,5,5
2019-10-14,4,4,4,4,4
2019-10-15,9,9,9,9,9
2019-10-16,10,10,10,10,10
2019-10-17,2,2,2,2,2
2019-10-18,14,14,14,14,14
2019-10-19,3,3,3,3,3
2019-10-21,7,7,7,7,7
2019-10-22,2,2,2,2,2
2019-10-23,8,8,8,8,8
2019-10-24,5,5,5,5,5
2019-10-25,11,11,11,11,11
2019-10-26,3,3,3,3,3
2019-10-28,7,7,7,7,7
2019-10-29,6,6,6,6,6
2019-10-30,11,11,11,11,11
2019-10-31,35,35,35,35,35
2019-11-01,4,4,4,4,4
2019-11-03,1,1,1,1,1
2019-11-04,7,7,7,7,7
2019-11-05,2,2,2,2,2
2019-11-06,3,3,3,3,3
2019-11-07,1,1,1,1,1
2019-11-08,18,18,18,18,18
2019-11-09,4,4,4,4,4
2019-11-10,1,1,1,1,1
2019-11-11,16,16,16,16,16
2019-11-12,4,4,4,4,4
2019-11-13,11,11,11,11,11
2019-11-14,2,2,2,2,2
2019-11-15,21,21,21,21,21
2019-11-16,7,7,7,7,7
2019-11-18,6,6,6,6,6
2019-11-19,7,7,7,7,7
2019-11-20,17,17,17,17,17
2019-11-21,6,6,6,6,6
2019-11-22,20,20,20,20,20
2019-11-25,11,11,11,11,11
2019-11-26,4,4,4,4,4
2019-11-27,11,11,11,11,11
2019-11-28,1,1,1,1,1
2019-11-29,37,37,37,37,37
2019-11-30,3,3,3,3,3
2019-12-01,1,1,1,1,1
2019-12-02,13,13,13,13,13
2019-12-03,2,2,2,2,2
2019-12-04,5,5,5,5,5
2019-12-05,9,9,9,9,9
2019-12-06,23,23,23,23,23
2019-12-07,6,6,6,6,6
2019-12-08,1,1,1,1,1
2019-12-09,1,1,1,1,1
2019-12-10,6,6,6,6,6
2019-12-11,5,5,5,5,5
2019-12-12,4,4,4,4,4
2019-12-13,27,27,27,27,27
2019-12-14,3,3,3,3,3
2019-12-16,15,15,15,15,15
2019-12-17,1,1,1,1,1
2019-12-18,3,3,3,3,3
2019-12-19,11,11,11,11,11
2019-12-20,9,9,9,9,9
2019-12-21,5,5,5,5,5
2019-12-22,1,1,1,1,1
2019-12-23,5,5,5,5,5
2019-12-24,7,7,7,7,7
2019-12-27,3,3,3,3,3
2019-12-28,3,3,3,3,3
2019-12-30,8,8,8,8,8
2019-12-31,4,4,4,4,4
2020-01-02,5,5,5,5,5
2020-01-03,8,8,8,8,8
2020-01-04,4,4,4,4,4
2020-01-06,8,8,8,8,8
2020-01-07,22,22,22,22,22
2020-01-08,3,3,3,3,3
2020-01-09,4,4,4,4,4
2020-01-10,9,9,9,9,9
2020-01-11,10,10,10,10,10
2020-01-13,4,4,4,4,4
2020-01-14,3,3,3,3,3
2020-01-15,4,4,4,4,4
2020-01-16,6,6,6,6,6
2020-01-17,11,11,11,11,11
2020-01-18,4,4,4,4,4
2020-01-20,3,3,3,3,3
2020-01-21,3,3,3,3,3
2020-01-22,8,8,8,8,8
2020-01-23,3,3,3,3,3
2020-01-24,8,8,8,8,8
2020-01-25,12,12,12,12,12
2020-01-26,1,1,1,1,1
2020-01-27,10,10,10,10,10
2020-01-28,12,12,12,12,12
2020-01-29,6,6,6,6,6
2020-01-30,4,4,4,4,4
2020-01-31,2,2,2,2,2
2020-02-01,4,4,4,4,4
2020-02-02,1,1,1,1,1
2020-02-03,3,3,3,3,3
2020-02-04,7,7,7,7,7
2020-02-05,2,2,2,2,2
2020-02-06,7,7,7,7,7
2020-02-07,12,12,12,12,12
2020-02-08,7,7,7,7,7
2020-02-10,3,3,3,3,3
2020-02-11,2,2,2,2,2
2020-02-12,4,4,4,4,4
2020-02-13,3,3,3,3,3
2020-02-14,4,4,4,4,4
2020-02-15,4,4,4,4,4
2020-02-17,4,4,4,4,4
2020-02-18,5,5,5,5,5
2020-02-19,1,1,1,1,1
2020-02-20,3,3,3,3,3
2020-02-21,5,5,5,5,5
2020-02-22,1,1,1,1,1
2020-02-24,4,4,4,4,4
2020-02-25,17,17,17,17,17
2020-02-26,2,2,2,2,2
2020-02-27,9,9,9,9,9
2020-02-28,11,11,11,11,11
2020-02-29,4,4,4,4,4
2020-03-02,3,3,3,3,3
2020-03-03,3,3,3,3,3
2020-03-04,3,3,3,3,3
2020-03-05,2,2,2,2,2
2020-03-06,8,8,8,8,8
2020-03-07,3,3,3,3,3
2020-03-09,4,4,4,4,4
2020-03-10,2,2,2,2,2
2020-03-11,5,5,5,5,5
2020-03-12,5,5,5,5,5
2020-03-13,4,4,4,4,4
2020-03-14,4,4,4,4,4
2020-03-16,1,1,1,1,1
2020-03-17,3,3,3,3,3
2020-03-18,5,5,5,5,5
2020-03-19,4,4,4,4,4
2020-03-20,9,9,9,9,9
2020-03-23,2,2,2,2,2
2020-03-24,7,7,7,7,7
2020-03-25,7,7,7,7,7
2020-03-26,3,3,3,3,3
2020-03-27,63,63,63,63,63
2020-03-30,27,27,27,27,27
2020-03-31,25,25,25,25,25
2020-04-01,8,8,8,8,8
2020-04-02,4,4,4,4,4
2020-04-03,16,16,16,16,16
2020-04-04,3,3,3,3,3
2020-04-06,3,3,3,3,3
2020-04-07,7,7,7,7,7
2020-04-08,4,4,4,4,4
2020-04-09,5,5,5,5,5
2020-04-10,5,5,5,5,5
2020-04-14,4,4,4,4,4
2020-04-15,2,2,2,2,2
2020-04-16,4,4,4,4,4
2020-04-17,5,5,5,5,5
2020-04-18,4,4,4,4,4
2020-04-20,6,6,6,6,6
2020-04-21,2,2,2,2,2
2020-04-22,6,6,6,6,6
2020-04-24,2,2,2,2,2
2020-04-25,4,4,4,4,4
2020-04-27,1,1,1,1,1
2020-04-28,16,16,16,16,16
2020-04-29,10,10,10,10,10
2020-04-30,7,7,7,7,7
2020-05-01,4,4,4,4,4
2020-05-02,5,5,5,5,5
2020-05-04,2,2,2,2,2
2020-05-06,15,15,15,15,15
2020-05-07,6,6,6,6,6
2020-05-08,3,3,3,3,3
2020-05-09,2,2,2,2,2
2020-05-11,3,3,3,3,3
2020-05-12,6,6,6,6,6
2020-05-13,2,2,2,2,2
2020-05-14,3,3,3,3,3
2020-05-15,2,2,2,2,2
2020-05-16,4,4,4,4,4
2020-05-18,4,4,4,4,4
2020-05-19,3,3,3,3,3
2020-05-20,15,15,15,15,15
2020-05-22,4,4,4,4,4
2020-05-23,1,1,1,1,1
2020-05-25,2,2,2,2,2
2020-05-26,2,2,2,2,2
2020-05-27,1,1,1,1,1
2020-05-28,1,1,1,1,1
2020-05-29,3,3,3,3,3
2020-05-30,1,1,1,1,1
2020-06-01,1,1,1,1,1
2020-06-02,3,3,3,3,3
2020-06-03,5,5,5,5,5
2020-06-04,3,3,3,3,3
2020-06-05,5,5,5,5,5
2020-06-06,4,4,4,4,4
2020-06-08,1,1,1,1,1
2020-06-09,4,4,4,4,4
2020-06-10,4,4,4,4,4
2020-06-11,6,6,6,6,6
2020-06-12,4,4,4,4,4
2020-06-13,6,6,6,6,6
2020-06-14,2,2,2,2,2
2020-06-15,3,3,3,3,3
2020-06-16,2,2,2,2,2
2020-06-17,7,7,7,7,7
2020-06-18,8,8,8,8,8
2020-06-19,1,1,1,1,1
2020-06-20,4,4,4,4,4
2020-06-22,4,4,4,4,4
2020-06-23,15,15,15,15,15
2020-06-25,4,4,4,4,4
2020-06-26,6,6,6,6,6
2020-06-27,11,11,11,11,11
2020-06-28,1,1,1,1,1
2020-06-29,5,5,5,5,5
2020-06-30,18,18,18,18,18
2020-07-01,10,10,10,10,10
2020-07-02,7,7,7,7,7
2020-07-03,17,17,17,17,17
2020-07-04,3,3,3,3,3
2020-07-06,2,2,2,2,2
2020-07-07,5,5,5,5,5
2020-07-08,4,4,4,4,4
2020-07-09,1,1,1,1,1
2020-07-10,4,4,4,4,4
2020-07-11,1,1,1,1,1
2020-07-13,4,4,4,4,4
2020-07-14,4,4,4,4,4
2020-07-15,3,3,3,3,3
2020-07-16,8,8,8,8,8
2020-07-17,5,5,5,5,5
2020-07-18,1,1,1,1,1
2020-07-19,1,1,1,1,1
2020-07-20,5,5,5,5,5
2020-07-21,2,2,2,2,2
2020-07-22,3,3,3,3,3
2020-07-23,3,3,3,3,3
2020-07-24,1,1,1,1,1
2020-07-25,1,1,1,1,1
2020-07-27,3,3,3,3,3
2020-07-28,3,3,3,3,3
2020-07-29,1,1,1,1,1
2020-07-30,12,12,12,12,12
2020-07-31,2,2,2,2,2
2020-08-01,1,1,1,1,1
2020-08-03,1,1,1,1,1
2020-08-04,3,3,3,3,3
2020-08-05,5,5,5,5,5
2020-08-06,1,1,1,1,1
2020-08-07,4,4,4,4,4
2020-08-08,2,2,2,2,2
2020-08-10,1,1,1,1,1
2020-08-11,7,7,7,7,7
2020-08-12,4,4,4,4,4
2020-08-13,5,5,5,5,5
2020-08-14,7,7,7,7,7
2020-08-15,1,1,1,1,1
2020-08-16,1,1,1,1,1
2020-08-17,4,4,4,4,4
2020-08-18,1,1,1,1,1
2020-08-19,6,6,6,6,6
2020-08-20,6,6,6,6,6
2020-08-21,6,6,6,6,6
2020-08-23,1,1,1,1,1
2020-08-24,6,6,6,6,6
2020-08-25,3,3,3,3,3
2020-08-26,3,3,3,3,3
2020-08-27,8,8,8,8,8
2020-08-28,4,4,4,4,4
2020-08-29,2,2,2,2,2
2020-08-31,1,1,1,1,1
2020-09-01,15,15,15,15,15
2020-09-02,9,9,9,9,9
2020-09-03,6,6,6,6,6
2020-09-04,5,5,5,5,5
2020-09-05,5,5,5,5,5
2020-09-07,2,2,2,2,2
2020-09-08,3,3,3,3,3
2020-09-09,1,1,1,1,1
2020-09-10,1,1,1,1,1
2020-09-11,1,1,1,1,1
2020-09-12,2,2,2,2,2
2020-09-14,3,3,3,3,3
2020-09-15,6,6,6,6,6
2020-09-16,4,4,4,4,4
2020-09-17,7,7,7,7,7
2020-09-18,9,9,9,9,9
2020-09-21,2,2,2,2,2
2020-09-22,4,4,4,4,4
2020-09-23,4,4,4,4,4
2020-09-24,7,7,7,7,7
2020-09-25,5,5,5,5,5
2020-09-26,3,3,3,3,3
2020-09-28,12,12,12,12,12
2020-09-29,5,5,5,5,5
2020-09-30,5,5,5,5,5
2020-10-01,4,4,4,4,4
2020-10-02,2,2,2,2,2
2020-10-03,5,5,5,5,5
2020-10-04,1,1,1,1,1
2020-10-05,5,5,5,5,5
2020-10-06,4,4,4,4,4
2020-10-07,8,8,8,8,8
2020-10-08,17,17,17,17,17
2020-10-09,6,6,6,6,6
2020-10-10,7,7,7,7,7
2020-10-12,7,7,7,7,7
2020-10-14,6,6,6,6,6
2020-10-15,25,25,25,25,25
2020-10-16,8,8,8,8,8
2020-10-17,1,1,1,1,1
2020-10-18,2,2,2,2,2
2020-10-19,2,2,2,2,2
2020-10-20,9,9,9,9,9
2020-10-21,6,6,6,6,6
2020-10-22,5,5,5,5,5
2020-10-23,12,12,12,12,12
2020-10-24,5,5,5,5,5
2020-10-25,1,1,1,1,1
2020-10-26,3,3,3,3,3
2020-10-27,1,1,1,1,1
2020-10-28,6,6,6,6,6
2020-10-30,20,20,20,20,20
2020-10-31,2,2,2,2,2
2020-11-02,4,4,4,4,4
2020-11-03,3,3,3,3,3
2020-11-04,4,4,4,4,4
2020-11-05,8,8,8,8,8
2020-11-06,7,7,7,7,7
2020-11-07,8,8,8,8,8
2020-11-08,2,2,2,2,2
2020-11-09,5,5,5,5,5
2020-11-10,2,2,2,2,2
2020-11-11,4,4,4,4,4
2020-11-12,9,9,9,9,9
2020-11-13,4,4,4,4,4
2020-11-14,2,2,2,2,2
2020-11-16,6,6,6,6,6
2020-11-17,7,7,7,7,7
2020-11-18,2,2,2,2,2
2020-11-19,3,3,3,3,3
2020-11-20,11,11,11,11,11
2020-11-21,3,3,3,3,3
2020-11-23,3,3,3,3,3
2020-11-24,12,12,12,12,12
2020-11-25,5,5,5,5,5
2020-11-26,4,4,4,4,4
2020-11-27,7,7,7,7,7
2020-11-28,5,5,5,5,5
2020-11-30,11,11,11,11,11
2020-12-01,1,1,1,1,1
2020-12-02,1,1,1,1,1
2020-12-03,31,31,31,31,31
2020-12-04,7,7,7,7,7
2020-12-05,6,6,6,6,6
2020-12-07,2,2,2,2,2
2020-12-08,2,2,2,2,2
2020-12-09,4,4,4,4,4
2020-12-10,6,6,6,6,6
2020-12-11,10,10,10,10,10
2020-12-12,3,3,3,3,3
2020-12-13,1,1,1,1,1
2020-12-14,2,2,2,2,2
2020-12-15,4,4,4,4,4
2020-12-16,14,14,14,14,14
2020-12-17,5,5,5,5,5
2020-12-18,6,6,6,6,6
2020-12-19,4,4,4,4,4
2020-12-21,3,3,3,3,3
2020-12-22,5,5,5,5,5
2020-12-23,4,4,4,4,4
2020-12-24,5,5,5,5,5
2020-12-25,1,1,1,1,1
2020-12-28,6,6,6,6,6
2020-12-29,3,3,3,3,3
2020-12-30,9,9,9,9,9
2020-12-31,1,1,1,1,1
2021-01-01,1,1,1,1,1
2021-01-02,2,2,2,2,2
2021-01-04,5,5,5,5,5
2021-01-05,9,9,9,9,9
2021-01-06,7,7,7,7,7
2021-01-07,4,4,4,4,4
2021-01-08,8,8,8,8,8
2021-01-09,5,5,5,5,5
2021-01-11,5,5,5,5,5
2021-01-12,1,1,1,1,1
2021-01-13,4,4,4,4,4
2021-01-14,9,9,9,9,9
2021-01-15,6,6,6,6,6
2021-01-16,1,1,1,1,1
2021-01-18,3,3,3,3,3
2021-01-19,3,3,3,3,3
2021-01-20,1,1,1,1,1
2021-01-21,4,4,4,4,4
2021-01-22,7,7,7,7,7
2021-01-23,5,5,5,5,5
2021-01-25,3,3,3,3,3
2021-01-26,7,7,7,7,7
2021-01-27,7,7,7,7,7
2021-01-28,7,7,7,7,7
2021-01-29,11,11,11,11,11
2021-01-30,4,4,4,4,4
2021-01-31,1,1,1,1,1
2021-02-01,2,2,2,2,2
2021-02-02,2,2,2,2,2
2021-02-03,2,2,2,2,2
2021-02-04,3,3,3,3,3
2021-02-05,7,7,7,7,7
2021-02-06,10,10,10,10,10
2021-02-08,3,3,3,3,3
2021-02-09,3,3,3,3,3
2021-02-10,3,3,3,3,3
2021-02-11,5,5,5,5,5
2021-02-12,8,8,8,8,8
2021-02-13,3,3,3,3,3
2021-02-15,3,3,3,3,3
2021-02-16,6,6,6,6,6
2021-02-17,5,5,5,5,5
2021-02-18,6,6,6,6,6
2021-02-19,3,3,3,3,3
2021-02-20,1,1,1,1,1
2021-02-22,4,4,4,4,4
2021-02-23,4,4,4,4,4
2021-02-24,7,7,7,7,7
2021-02-25,7,7,7,7,7
2021-02-26,6,6,6,6,6
2021-02-27,3,3,3,3,3
2021-02-28,2,2,2,2,2
2021-03-01,23,23,23,23,23
2021-03-02,33,33,33,33,33
2021-03-03,3,3,3,3,3
2021-03-04,4,4,4,4,4
2021-03-05,13,13,13,13,13
2021-03-06,3,3,3,3,3
2021-03-08,7,7,7,7,7
2021-03-09,6,6,6,6,6
2021-03-10,10,10,10,10,10
2021-03-11,1,1,1,1,1
2021-03-12,2,2,2,2,2
2021-03-13,7,7,7,7,7
2021-03-14,1,1,1,1,1
2021-03-15,7,7,7,7,7
2021-03-16,4,4,4,4,4
2021-03-17,5,5,5,5,5
2021-03-18,2,2,2,2,2
2021-03-19,5,5,5,5,5
2021-03-20,8,8,8,8,8
2021-03-22,11,11,11,11,11
2021-03-23,1,1,1,1,1
2021-03-24,9,9,9,9,9
2021-03-25,7,7,7,7,7
2021-03-26,3,3,3,3,3
2021-03-27,4,4,4,4,4
2021-03-28,1,1,1,1,1
2021-03-29,9,9,9,9,9
2021-03-30,6,6,6,6,6
2021-03-31,6,6,6,6,6
2021-04-01,6,6,6,6,6
2021-04-02,9,9,9,9,9
2021-04-03,3,3,3,3,3
2021-04-05,1,1,1,1,1
2021-04-06,4,4,4,4,4
2021-04-07,3,3,3,3,3
2021-04-08,17,17,17,17,17
2021-04-09,8,8,8,8,8
2021-04-10,8,8,8,8,8
2021-04-11,2,2,2,2,2
2021-04-12,3,3,3,3,3
2021-04-13,4,4,4,4,4
2021-04-14,9,9,9,9,9
2021-04-15,5,5,5,5,5
2021-04-16,6,6,6,6,6
2021-04-17,5,5,5,5,5
2021-04-19,4,4,4,4,4
2021-04-20,18,18,18,18,18
2021-04-21,11,11,11,11,11
2021-04-22,6,6,6,6,6
2021-04-23,14,14,14,14,14
2021-04-24,4,4,4,4,4
2021-04-26,4,4,4,4,4
2021-04-27,2,2,2,2,2
2021-04-28,7,7,7,7,7
2021-04-29,12,12,12,12,12
2021-04-30,5,5,5,5,5
2021-05-01,4,4,4,4,4
2021-05-02,2,2,2,2,2
2021-05-03,8,8,8,8,8
2021-05-04,4,4,4,4,4
2021-05-05,3,3,3,3,3
2021-05-06,10,10,10,10,10
2021-05-07,8,8,8,8,8
2021-05-08,1,1,1,1,1
2021-05-10,3,3,3,3,3
2021-05-11,7,7,7,7,7
2021-05-12,8,8,8,8,8
2021-05-14,7,7,7,7,7
2021-05-15,3,3,3,3,3
2021-05-16,2,2,2,2,2
2021-05-17,4,4,4,4,4
2021-05-18,5,5,5,5,5
2021-05-19,4,4,4,4,4
2021-05-20,12,12,12,12,12
2021-05-21,12,12,12,12,12
2021-05-22,3,3,3,3,3
2021-05-24,1,1,1,1,1
2021-05-25,6,6,6,6,6
2021-05-26,5,5,5,5,5
2021-05-27,8,8,8,8,8
2021-05-28,3,3,3,3,3
2021-05-29,4,4,4,4,4
2021-05-30,1,1,1,1,1
2021-05-31,7,7,7,7,7
2021-06-01,6,6,6,6,6
2021-06-02,6,6,6,6,6
2021-06-03,8,8,8,8,8
2021-06-04,8,8,8,8,8
2021-06-05,6,6,6,6,6
2021-06-06,1,1,1,1,1
2021-06-07,3,3,3,3,3
2021-06-08,9,9,9,9,9
2021-06-09,10,10,10,10,10
2021-06-10,7,7,7,7,7
2021-06-11,8,8,8,8,8
2021-06-12,3,3,3,3,3
2021-06-13,1,1,1,1,1
2021-06-15,6,6,6,6,6
2021-06-16,4,4,4,4,4
2021-06-17,8,8,8,8,8
2021-06-18,10,10,10,10,10
2021-06-19,6,6,6,6,6
2021-06-20,1,1,1,1,1
2021-06-21,7,7,7,7,7
2021-06-22,8,8,8,8,8
2021-06-23,4,4,4,4,4
2021-06-24,3,3,3,3,3
2021-06-25,7,7,7,7,7
2021-06-26,6,6,6,6,6
2021-06-28,7,7,7,7,7
2021-06-29,15,15,15,15,15
2021-06-30,14,14,14,14,14
2021-07-01,7,7,7,7,7
2021-07-02,14,14,14,14,14
2021-07-03,5,5,5,5,5
2021-07-04,1,1,1,1,1
2021-07-05,18,18,18,18,18
2021-07-06,7,7,7,7,7
2021-07-07,12,12,12,12,12
2021-07-08,5,5,5,5,5
2021-07-09,15,15,15,15,15
2021-07-10,4,4,4,4,4
2021-07-11,1,1,1,1,1
2021-07-12,6,6,6,6,6
2021-07-13,5,5,5,5,5
2021-07-14,8,8,8,8,8
2021-07-15,7,7,7,7,7
